Ind.ID origin.pop pred.pop CentAm-CA.OR.WA HI-WA.SBC MnMx-CA.OR.WA
CentAm-CA.OR.WA_z0011944 CentAm-CA.OR.WA HI-WA.SBC 0.340296605402959 0.654437778643936 0.00526561595310584
CentAm-CA.OR.WA_z0029863 CentAm-CA.OR.WA HI-WA.SBC 0.27318647147977 0.725224011768298 0.00158951675193193
CentAm-CA.OR.WA_z0045332 CentAm-CA.OR.WA HI-WA.SBC 0.225437634340393 0.773596839028004 0.000965526631602927
CentAm-CA.OR.WA_z0045342 CentAm-CA.OR.WA HI-WA.SBC 0.425127798782848 0.574648447869886 0.000223753347265943
CentAm-CA.OR.WA_z0045350 CentAm-CA.OR.WA HI-WA.SBC 0.238239841768856 0.755646942405437 0.00611321582570728
CentAm-CA.OR.WA_z0045401 CentAm-CA.OR.WA HI-WA.SBC 0.217494796671875 0.766279571067352 0.016225632260773
CentAm-CA.OR.WA_z0045792 CentAm-CA.OR.WA HI-WA.SBC 0.289561068204831 0.707286091334611 0.00315284046055785
CentAm-CA.OR.WA_z0051380 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.681243650930831 0.318633425055677 0.000122924013492147
CentAm-CA.OR.WA_z0051893 CentAm-CA.OR.WA HI-WA.SBC 0.39351930895389 0.571707162709426 0.0347735283366846
CentAm-CA.OR.WA_z0051929 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.666395698203873 0.30557711069691 0.0280271910992177
CentAm-CA.OR.WA_z0053756 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.565643403925384 0.431409387643502 0.0029472084311139
CentAm-CA.OR.WA_z0053759 CentAm-CA.OR.WA HI-WA.SBC 0.344020781866933 0.655569383499141 0.000409834633925724
CentAm-CA.OR.WA_z0053844 CentAm-CA.OR.WA HI-WA.SBC 0.485757595276087 0.511505660131127 0.00273674459278615
CentAm-CA.OR.WA_z0056374 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.502165895264667 0.497630540303898 0.00020356443143511
CentAm-CA.OR.WA_z0056375 CentAm-CA.OR.WA HI-WA.SBC 0.423127656854012 0.576615715802889 0.00025662734309951
CentAm-CA.OR.WA_z0056378 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.581204778783355 0.404811374898117 0.0139838463185282
CentAm-CA.OR.WA_z0056389 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.732071577438382 0.266838622805212 0.00108979975640562
CentAm-CA.OR.WA_z0056392 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.686238330246819 0.313427140923528 0.000334528829652285
CentAm-CA.OR.WA_z0101084 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.512684483037483 0.485778092683691 0.00153742427882613
CentAm-CA.OR.WA_z0175912 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.547531741795383 0.448896291238448 0.00357196696616892
CentAm-CA.OR.WA_z0178348 CentAm-CA.OR.WA HI-WA.SBC 0.446870072356913 0.5525574058735 0.000572521769586593
