Ind.ID origin.pop pred.pop CentAm-CA.OR.WA HI-WA.SBC MnMx-CA.OR.WA
CentAm-CA.OR.WA_z0011944 CentAm-CA.OR.WA HI-WA.SBC 0.177940115986677 0.717942198325755 0.104117685687569
CentAm-CA.OR.WA_z0037624 CentAm-CA.OR.WA HI-WA.SBC 0.493350573029296 0.506556974695147 9.245227555732e-05
CentAm-CA.OR.WA_z0045337 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.690317004486501 0.307522054335958 0.00216094117754045
CentAm-CA.OR.WA_z0045401 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.563207768091597 0.427030276774975 0.00976195513342802
CentAm-CA.OR.WA_z0051185 CentAm-CA.OR.WA HI-WA.SBC 0.310447493909377 0.688750786558532 0.000801719532090497
CentAm-CA.OR.WA_z0053754 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.530511147913606 0.466044267072598 0.00344458501379644
CentAm-CA.OR.WA_z0053847 CentAm-CA.OR.WA HI-WA.SBC 0.381582403159293 0.615936917210808 0.00248067962989861
CentAm-CA.OR.WA_z0056375 CentAm-CA.OR.WA HI-WA.SBC 0.335627376553491 0.664077885522033 0.000294737924475868
CentAm-CA.OR.WA_z0056386 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.660301359480768 0.339684430452819 1.42100664128322e-05
CentAm-CA.OR.WA_z0056395 CentAm-CA.OR.WA HI-WA.SBC 0.45370018020363 0.545956797574415 0.000343022221954611
CentAm-CA.OR.WA_z0133302 CentAm-CA.OR.WA HI-WA.SBC 0.284854441220932 0.702968663531081 0.0121768952479869
CentAm-CA.OR.WA_z0175916 CentAm-CA.OR.WA HI-WA.SBC 0.223359825453385 0.768465182687827 0.00817499185878817
CentAm-CA.OR.WA_z0178348 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.684832051737767 0.314630130842745 0.000537817419488289
CentAm-CA.OR.WA_z0187857 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.614325422931097 0.384221844524953 0.00145273254394956
CentAm-CA.OR.WA_z0196730 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.772064998603998 0.227587054931351 0.00034794646465117
HI-WA.SBC_z0175378 MnMx-CA.OR.WA HI-WA.SBC 0.0479794609378643 0.633769500036204 0.318251039025932
HI-WA.SBC_z0196852 MnMx-CA.OR.WA HI-WA.SBC 0.479030609262997 0.517909728934417 0.00305966180258597
MnMx-CA.OR.WA_z0037609 HI-WA.SBC HI-WA.SBC 0.0708758564994759 0.692268467502609 0.236855675997915
MnMx-CA.OR.WA_z0045347 HI-WA.SBC HI-WA.SBC 0.455799191415216 0.543673980035459 0.000526828549325054
MnMx-CA.OR.WA_z0051875 HI-WA.SBC MnMx-CA.OR.WA 0.000192037990929198 0.0271378487908405 0.97267011321823
MnMx-CA.OR.WA_z0053051 HI-WA.SBC HI-WA.SBC 0.406737468638503 0.592517095242263 0.000745436119234425
MnMx-CA.OR.WA_z0066166 HI-WA.SBC CentAm-CA.OR.WA 0.514178708129612 0.478437290654761 0.00738400121562725
MnMx-CA.OR.WA_z0195699 HI-WA.SBC HI-WA.SBC 0.233457984057291 0.763273355827849 0.00326866011485988
MnMx-CA.OR.WA_z0195702 HI-WA.SBC HI-WA.SBC 0.350362592216539 0.628082826859302 0.0215545809241588
MnMx-CA.OR.WA_z0195711 HI-WA.SBC HI-WA.SBC 0.275014498862825 0.720370017320037 0.00461548381713783
MnMx-CA.OR.WA_z0195716 HI-WA.SBC CentAm-CA.OR.WA 0.501882595719214 0.494345784827145 0.00377161945364096
MnMx-CA.OR.WA_z0195718 HI-WA.SBC CentAm-CA.OR.WA 0.85667972435225 0.143316991886456 3.28376129423656e-06
MnMx-CA.OR.WA_z0196715 HI-WA.SBC HI-WA.SBC 0.118135108493351 0.831997743293402 0.0498671482132478
MnMx-CA.OR.WA_z0196729 HI-WA.SBC HI-WA.SBC 0.48626827371416 0.513675228382989 5.64979028513556e-05
MnMx-CA.OR.WA_z0196763 HI-WA.SBC HI-WA.SBC 0.3014153608031 0.693343108054837 0.00524153114206361
MnMx-CA.OR.WA_z0196824 HI-WA.SBC HI-WA.SBC 0.41937836057578 0.578494418518978 0.00212722090524177
MnMx-CA.OR.WA_z0196843 HI-WA.SBC HI-WA.SBC 0.391933314055828 0.597170301809437 0.0108963841347358
MnMx-CA.OR.WA_z0196864 HI-WA.SBC HI-WA.SBC 0.149918081236364 0.698785310512212 0.151296608251424
MnMx-CA.OR.WA_z0197668 HI-WA.SBC HI-WA.SBC 0.204559864207351 0.757524767319983 0.0379153684726663
