Ind.ID origin.pop pred.pop CentAm-CA.OR.WA HI-WA.SBC MnMx-CA.OR.WA
CentAm-CA.OR.WA_z0029829 CentAm-CA.OR.WA HI-WA.SBC 0.382117433333799 0.614511242525836 0.00337132414036509
CentAm-CA.OR.WA_z0045333 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.63939271828743 0.359714102515815 0.000893179196754667
CentAm-CA.OR.WA_z0045350 CentAm-CA.OR.WA HI-WA.SBC 0.258319634987312 0.740005817852267 0.00167454716042078
CentAm-CA.OR.WA_z0051328 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.670019008707027 0.329786138968181 0.000194852324792512
CentAm-CA.OR.WA_z0053756 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.590202172013805 0.40942667580398 0.000371152182215179
CentAm-CA.OR.WA_z0053842 CentAm-CA.OR.WA HI-WA.SBC 0.186216424523869 0.807358370572386 0.00642520490374526
CentAm-CA.OR.WA_z0056378 CentAm-CA.OR.WA HI-WA.SBC 0.385895046082589 0.605583686068353 0.00852126784905771
CentAm-CA.OR.WA_z0056382 CentAm-CA.OR.WA HI-WA.SBC 0.471891221950279 0.525454478561695 0.00265429948802531
CentAm-CA.OR.WA_z0056394 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.628510796612446 0.367281919307142 0.00420728408041143
CentAm-CA.OR.WA_z0066792 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.580645663452365 0.417334493995153 0.00201984255248147
CentAm-CA.OR.WA_z0175937 CentAm-CA.OR.WA HI-WA.SBC 0.361209201804704 0.636580171698938 0.00221062649635878
CentAm-CA.OR.WA_z0187860 CentAm-CA.OR.WA HI-WA.SBC 0.218358989242089 0.777726191191194 0.00391481956671687
CentAm-CA.OR.WA_z0187906 CentAm-CA.OR.WA HI-WA.SBC 0.418853624854063 0.579642399407526 0.00150397573841132
CentAm-CA.OR.WA_z0196733 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.647071692900447 0.351328578342825 0.00159972875672793
CentAm-CA.OR.WA_z0196794 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.781656117517715 0.218293753249923 5.01292323627012e-05
HI-WA.SBC_z0187885 MnMx-CA.OR.WA HI-WA.SBC 0.264586560532884 0.719683814709323 0.015729624757793
HI-WA.SBC_z0195688 MnMx-CA.OR.WA HI-WA.SBC 0.214435934622984 0.754822714580473 0.0307413507965424
MnMx-CA.OR.WA_z0016579 HI-WA.SBC HI-WA.SBC 0.312846393346676 0.679215622181607 0.00793798447171669
MnMx-CA.OR.WA_z0029865 HI-WA.SBC HI-WA.SBC 0.181592179961743 0.817240791078405 0.00116702895985226
MnMx-CA.OR.WA_z0037607 HI-WA.SBC HI-WA.SBC 0.212452305607958 0.776408176906136 0.0111395174859063
MnMx-CA.OR.WA_z0045405 HI-WA.SBC HI-WA.SBC 0.181670566598832 0.812301993575107 0.00602743982606069
MnMx-CA.OR.WA_z0051327 HI-WA.SBC HI-WA.SBC 0.331783351725853 0.657805830419793 0.0104108178543535
MnMx-CA.OR.WA_z0051895 HI-WA.SBC HI-WA.SBC 0.203321197693178 0.791187291780447 0.00549151052637514
MnMx-CA.OR.WA_z0051918 HI-WA.SBC HI-WA.SBC 0.280036171852609 0.716353675992123 0.00361015215526835
MnMx-CA.OR.WA_z0061967 HI-WA.SBC HI-WA.SBC 0.305923443834113 0.636930326488427 0.0571462296774602
MnMx-CA.OR.WA_z0175371 HI-WA.SBC HI-WA.SBC 0.146270881498561 0.842020400520993 0.0117087179804462
MnMx-CA.OR.WA_z0195691 HI-WA.SBC HI-WA.SBC 0.131605556510205 0.867061671595202 0.00133277189459359
MnMx-CA.OR.WA_z0195701 HI-WA.SBC HI-WA.SBC 0.479594630695774 0.516732370537828 0.00367299876639782
MnMx-CA.OR.WA_z0195728 HI-WA.SBC HI-WA.SBC 0.359386289039227 0.63996499890946 0.000648712051312633
MnMx-CA.OR.WA_z0195740 HI-WA.SBC HI-WA.SBC 0.262018616423688 0.694624639460245 0.0433567441160672
MnMx-CA.OR.WA_z0195762 HI-WA.SBC CentAm-CA.OR.WA 0.549764845872172 0.449471591475432 0.000763562652395928
MnMx-CA.OR.WA_z0196725 HI-WA.SBC CentAm-CA.OR.WA 0.682002045125223 0.314438083160754 0.00355987171402338
MnMx-CA.OR.WA_z0196764 HI-WA.SBC HI-WA.SBC 0.40462475274341 0.594086861542837 0.00128838571375329
MnMx-CA.OR.WA_z0196894 HI-WA.SBC HI-WA.SBC 0.335064970286632 0.657971175430831 0.00696385428253758
MnMx-CA.OR.WA_z0197669 HI-WA.SBC HI-WA.SBC 0.110511735181591 0.879743318852964 0.0097449459654443
