Ind.ID origin.pop pred.pop CentAm-CA.OR.WA HI-WA.SBC MnMx-CA.OR.WA
CentAm-CA.OR.WA_z0029829 CentAm-CA.OR.WA HI-WA.SBC 0.255152834920156 0.734689020832431 0.0101581442474131
CentAm-CA.OR.WA_z0045333 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.556786527828267 0.436250118149171 0.00696335402256221
CentAm-CA.OR.WA_z0045350 CentAm-CA.OR.WA HI-WA.SBC 0.309052063722909 0.682291687183268 0.00865624909382256
CentAm-CA.OR.WA_z0051328 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.732758043170038 0.264120447578966 0.00312150925099592
CentAm-CA.OR.WA_z0053756 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.703882159612048 0.294069081792171 0.00204875859578041
CentAm-CA.OR.WA_z0053842 CentAm-CA.OR.WA HI-WA.SBC 0.249553747280387 0.72692338922337 0.0235228634962426
CentAm-CA.OR.WA_z0056378 CentAm-CA.OR.WA HI-WA.SBC 0.328936990565007 0.64379336645235 0.0272696429826439
CentAm-CA.OR.WA_z0056382 CentAm-CA.OR.WA HI-WA.SBC 0.497304240799711 0.497354583709068 0.0053411754912214
CentAm-CA.OR.WA_z0056394 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.538355193464844 0.42047073845715 0.0411740680780067
CentAm-CA.OR.WA_z0066792 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.494720545175364 0.494236430581312 0.0110430242433248
CentAm-CA.OR.WA_z0175937 CentAm-CA.OR.WA HI-WA.SBC 0.313894820114964 0.672840746649368 0.0132644332356673
CentAm-CA.OR.WA_z0187860 CentAm-CA.OR.WA HI-WA.SBC 0.193729101073989 0.782399310413988 0.0238715885120225
CentAm-CA.OR.WA_z0187906 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.500044248059533 0.494490034551235 0.00546571738923266
CentAm-CA.OR.WA_z0196733 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.715739268405088 0.281517537390842 0.00274319420407006
CentAm-CA.OR.WA_z0196794 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.746587082717583 0.252680241932214 0.000732675350203013
HI-WA.SBC_z0187885 MnMx-CA.OR.WA HI-WA.SBC 0.302667982176462 0.676133194213071 0.0211988236104669
HI-WA.SBC_z0195688 MnMx-CA.OR.WA HI-WA.SBC 0.224001267345067 0.696257413217435 0.0797413194374978
MnMx-CA.OR.WA_z0016579 HI-WA.SBC HI-WA.SBC 0.388332180732287 0.586768020740658 0.0248997985270547
MnMx-CA.OR.WA_z0029865 HI-WA.SBC HI-WA.SBC 0.191901334680412 0.803465484077816 0.00463318124177203
MnMx-CA.OR.WA_z0037607 HI-WA.SBC HI-WA.SBC 0.178826451573116 0.804577253493314 0.0165962949335696
MnMx-CA.OR.WA_z0045405 HI-WA.SBC HI-WA.SBC 0.160646876747936 0.815738893837553 0.0236142294145114
MnMx-CA.OR.WA_z0051327 HI-WA.SBC HI-WA.SBC 0.279355699268536 0.690828897395905 0.0298154033355589
MnMx-CA.OR.WA_z0051895 HI-WA.SBC HI-WA.SBC 0.244976934119009 0.745002771102456 0.0100202947785354
MnMx-CA.OR.WA_z0051918 HI-WA.SBC HI-WA.SBC 0.259818624936258 0.73131922025894 0.00886215480480163
MnMx-CA.OR.WA_z0061967 HI-WA.SBC HI-WA.SBC 0.363359018387246 0.576759693860674 0.0598812877520802
MnMx-CA.OR.WA_z0175371 HI-WA.SBC HI-WA.SBC 0.195073876221676 0.779189762856508 0.0257363609218163
MnMx-CA.OR.WA_z0195691 HI-WA.SBC HI-WA.SBC 0.149641069297761 0.839429643692285 0.0109292870099541
MnMx-CA.OR.WA_z0195701 HI-WA.SBC HI-WA.SBC 0.456022467858107 0.537895399505774 0.00608213263611905
MnMx-CA.OR.WA_z0195728 HI-WA.SBC HI-WA.SBC 0.391179435611314 0.606380500994792 0.00244006339389324
MnMx-CA.OR.WA_z0195740 HI-WA.SBC HI-WA.SBC 0.158806951700653 0.819573659725594 0.0216193885737532
MnMx-CA.OR.WA_z0195762 HI-WA.SBC HI-WA.SBC 0.468453861440386 0.527999129143258 0.00354700941635521
MnMx-CA.OR.WA_z0196725 HI-WA.SBC CentAm-CA.OR.WA 0.722436068792928 0.269872660881056 0.00769127032601554
MnMx-CA.OR.WA_z0196764 HI-WA.SBC HI-WA.SBC 0.431349495088979 0.558297986235434 0.010352518675587
MnMx-CA.OR.WA_z0196894 HI-WA.SBC HI-WA.SBC 0.430434693215011 0.552411375042854 0.0171539317421348
MnMx-CA.OR.WA_z0197669 HI-WA.SBC HI-WA.SBC 0.135134466766023 0.84492072596807 0.019944807265907
