Ind.ID origin.pop pred.pop CentAm-CA.OR.WA HI-WA.SBC MnMx-CA.OR.WA
CentAm-CA.OR.WA_z0029829 CentAm-CA.OR.WA HI-WA.SBC 0.243430374780949 0.755036227106981 0.00153339811206995
CentAm-CA.OR.WA_z0045333 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.662089716281418 0.332522626091505 0.0053876576270773
CentAm-CA.OR.WA_z0045350 CentAm-CA.OR.WA HI-WA.SBC 0.30108645630484 0.688985419631016 0.00992812406414447
CentAm-CA.OR.WA_z0051328 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.711592001806295 0.279546420940553 0.00886157725315239
CentAm-CA.OR.WA_z0053756 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.524494423072896 0.472347955720747 0.00315762120635715
CentAm-CA.OR.WA_z0053842 CentAm-CA.OR.WA HI-WA.SBC 0.283194666999167 0.683000215204953 0.0338051177958791
CentAm-CA.OR.WA_z0056378 CentAm-CA.OR.WA HI-WA.SBC 0.257389243526738 0.708571812575069 0.0340389438981927
CentAm-CA.OR.WA_z0056382 CentAm-CA.OR.WA HI-WA.SBC 0.339378290572921 0.654033071352881 0.00658863807419814
CentAm-CA.OR.WA_z0056394 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.607786077641436 0.359992092555164 0.0322218298034002
CentAm-CA.OR.WA_z0066792 CentAm-CA.OR.WA HI-WA.SBC 0.453309888542378 0.538459972252016 0.00823013920560644
CentAm-CA.OR.WA_z0175937 CentAm-CA.OR.WA HI-WA.SBC 0.348491748629545 0.637379618027518 0.0141286333429366
CentAm-CA.OR.WA_z0187860 CentAm-CA.OR.WA HI-WA.SBC 0.338544385595614 0.631811748843624 0.029643865560762
CentAm-CA.OR.WA_z0187906 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.504898777136253 0.489823025797812 0.00527819706593494
CentAm-CA.OR.WA_z0196733 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.573025981218194 0.422697999056008 0.00427601972579841
CentAm-CA.OR.WA_z0196794 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.619809182841097 0.377300034838868 0.0028907823200349
HI-WA.SBC_z0187885 MnMx-CA.OR.WA HI-WA.SBC 0.368107363517732 0.605230595112286 0.0266620413699828
HI-WA.SBC_z0195688 MnMx-CA.OR.WA HI-WA.SBC 0.307855001433633 0.639661702175837 0.0524832963905302
MnMx-CA.OR.WA_z0016579 HI-WA.SBC HI-WA.SBC 0.485395476303686 0.487409491420091 0.0271950322762221
MnMx-CA.OR.WA_z0029865 HI-WA.SBC HI-WA.SBC 0.224360788238924 0.770563938682775 0.00507527307830066
MnMx-CA.OR.WA_z0037607 HI-WA.SBC HI-WA.SBC 0.221247844050162 0.768554996455952 0.0101971594938867
MnMx-CA.OR.WA_z0045405 HI-WA.SBC HI-WA.SBC 0.215384373958846 0.774886281746993 0.00972934429416121
MnMx-CA.OR.WA_z0051327 HI-WA.SBC HI-WA.SBC 0.387794199377156 0.598704526858769 0.013501273764075
MnMx-CA.OR.WA_z0051895 HI-WA.SBC HI-WA.SBC 0.272471962514066 0.717131116768043 0.0103969207178917
MnMx-CA.OR.WA_z0051918 HI-WA.SBC HI-WA.SBC 0.265192157468325 0.722418544093667 0.0123892984380077
MnMx-CA.OR.WA_z0061967 HI-WA.SBC HI-WA.SBC 0.348557665351081 0.590845622592492 0.0605967120564266
MnMx-CA.OR.WA_z0175371 HI-WA.SBC HI-WA.SBC 0.19664851258078 0.770970250983457 0.0323812364357631
MnMx-CA.OR.WA_z0195691 HI-WA.SBC HI-WA.SBC 0.23627285450853 0.758255880927176 0.00547126456429395
MnMx-CA.OR.WA_z0195701 HI-WA.SBC HI-WA.SBC 0.366448252243995 0.62536488330923 0.00818686444677451
MnMx-CA.OR.WA_z0195728 HI-WA.SBC HI-WA.SBC 0.396073459849781 0.601965028190307 0.00196151195991179
MnMx-CA.OR.WA_z0195740 HI-WA.SBC HI-WA.SBC 0.266118759034845 0.726582447806144 0.00729879315901033
MnMx-CA.OR.WA_z0195762 HI-WA.SBC HI-WA.SBC 0.484237814600398 0.510347435910027 0.00541474948957498
MnMx-CA.OR.WA_z0196725 HI-WA.SBC CentAm-CA.OR.WA 0.773892080407322 0.220088910053218 0.00601900953946073
MnMx-CA.OR.WA_z0196764 HI-WA.SBC HI-WA.SBC 0.398371174303869 0.59527333742218 0.00635548827395156
MnMx-CA.OR.WA_z0196894 HI-WA.SBC HI-WA.SBC 0.420894569375647 0.567439255832649 0.011666174791704
MnMx-CA.OR.WA_z0197669 HI-WA.SBC HI-WA.SBC 0.367457456548228 0.617135038536783 0.0154075049149893
