Ind.ID origin.pop pred.pop CentAm-CA.OR.WA HI-WA.SBC MnMx-CA.OR.WA
CentAm-CA.OR.WA_z0018264 CentAm-CA.OR.WA HI-WA.SBC 0.472137842972652 0.494298268519861 0.0335638885074865
CentAm-CA.OR.WA_z0029863 CentAm-CA.OR.WA HI-WA.SBC 0.376489261984708 0.617593022103938 0.00591771591135377
CentAm-CA.OR.WA_z0045331 CentAm-CA.OR.WA HI-WA.SBC 0.224153350485127 0.774898822318237 0.000947827196635493
CentAm-CA.OR.WA_z0045332 CentAm-CA.OR.WA HI-WA.SBC 0.167545155475852 0.820333640643577 0.0121212038805708
CentAm-CA.OR.WA_z0045342 CentAm-CA.OR.WA HI-WA.SBC 0.396527749106126 0.601658580850497 0.00181367004337725
CentAm-CA.OR.WA_z0045370 CentAm-CA.OR.WA HI-WA.SBC 0.33167941242783 0.667848936292007 0.000471651280162768
CentAm-CA.OR.WA_z0051929 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.602448296577471 0.364828882278731 0.0327228211437977
CentAm-CA.OR.WA_z0053758 CentAm-CA.OR.WA HI-WA.SBC 0.393807444622825 0.606087534243088 0.000105021134086923
CentAm-CA.OR.WA_z0053843 CentAm-CA.OR.WA HI-WA.SBC 0.465483768645335 0.533902484931077 0.000613746423588155
CentAm-CA.OR.WA_z0056391 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.729676528754336 0.269771998258037 0.000551472987626959
CentAm-CA.OR.WA_z0066805 CentAm-CA.OR.WA HI-WA.SBC 0.29149833876861 0.704271858674168 0.00422980255722186
CentAm-CA.OR.WA_z0196746 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.742880016356579 0.254752305894782 0.00236767774863958
CentAm-CA.OR.WA_z0196758 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.773904811888841 0.217963527260866 0.00813166085029324
CentAm-CA.OR.WA_z0196804 CentAm-CA.OR.WA HI-WA.SBC 0.443533963664916 0.555677090978622 0.000788945356462031
CentAm-CA.OR.WA_z0196810 CentAm-CA.OR.WA HI-WA.SBC 0.471724536667682 0.52791567901894 0.000359784313377702
CentAm-CA.OR.WA_z0197662 CentAm-CA.OR.WA HI-WA.SBC 0.295836126750559 0.687387479853989 0.0167763933954518
HI-WA.SBC_z0051888 MnMx-CA.OR.WA HI-WA.SBC 0.0857254734431627 0.850003970751726 0.0642705558051114
MnMx-CA.OR.WA_z0045371 HI-WA.SBC CentAm-CA.OR.WA 0.604483900579486 0.379641168125646 0.015874931294868
MnMx-CA.OR.WA_z0045398 HI-WA.SBC HI-WA.SBC 0.222843998712158 0.773977147303637 0.00317885398420468
MnMx-CA.OR.WA_z0045399 HI-WA.SBC HI-WA.SBC 0.31226849360498 0.685453673775955 0.00227783261906498
MnMx-CA.OR.WA_z0045793 HI-WA.SBC HI-WA.SBC 0.278061776178668 0.720474689630657 0.00146353419067513
MnMx-CA.OR.WA_z0051400 HI-WA.SBC HI-WA.SBC 0.449402146270232 0.544635259610366 0.00596259411940187
MnMx-CA.OR.WA_z0051431 HI-WA.SBC HI-WA.SBC 0.0298688694656025 0.881469812897768 0.0886613176366289
MnMx-CA.OR.WA_z0051885 HI-WA.SBC HI-WA.SBC 0.354422446118292 0.641416517316822 0.00416103656488643
MnMx-CA.OR.WA_z0051939 HI-WA.SBC HI-WA.SBC 0.241533842756212 0.743979755559954 0.0144864016838342
MnMx-CA.OR.WA_z0051959 HI-WA.SBC CentAm-CA.OR.WA 0.551903047265632 0.425654074016007 0.0224428787183614
MnMx-CA.OR.WA_z0107099 HI-WA.SBC HI-WA.SBC 0.474479165667477 0.518203164660793 0.00731766967172952
MnMx-CA.OR.WA_z0187819 HI-WA.SBC HI-WA.SBC 0.390744923314267 0.608728624231913 0.000526452453820847
MnMx-CA.OR.WA_z0195737 HI-WA.SBC HI-WA.SBC 0.208979734247133 0.665281915268232 0.125738350484636
MnMx-CA.OR.WA_z0196710 HI-WA.SBC HI-WA.SBC 0.142922312572394 0.813689562177939 0.0433881252496675
MnMx-CA.OR.WA_z0196740 HI-WA.SBC CentAm-CA.OR.WA 0.594228225209502 0.402510284888791 0.00326148990170693
MnMx-CA.OR.WA_z0196751 HI-WA.SBC CentAm-CA.OR.WA 0.52122095473796 0.474030407564534 0.00474863769750681
MnMx-CA.OR.WA_z0196766 HI-WA.SBC HI-WA.SBC 0.330499904172128 0.668583967638312 0.000916128189559638
MnMx-CA.OR.WA_z0196825 HI-WA.SBC CentAm-CA.OR.WA 0.61805182458307 0.357192303968848 0.0247558714480826
MnMx-CA.OR.WA_z0197672 HI-WA.SBC HI-WA.SBC 0.386448646608256 0.588000683839874 0.0255506695518701
