Ind.ID origin.pop pred.pop CentAm-CA.OR.WA HI-WA.SBC MnMx-CA.OR.WA
CentAm-CA.OR.WA_z0011944 CentAm-CA.OR.WA HI-WA.SBC 0.180185385615949 0.630910296108159 0.188904318275892
CentAm-CA.OR.WA_z0037624 CentAm-CA.OR.WA HI-WA.SBC 0.38483611502651 0.614581046127951 0.000582838845539357
CentAm-CA.OR.WA_z0045337 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.676100352703838 0.312578955771654 0.0113206915245077
CentAm-CA.OR.WA_z0045401 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.758209421421368 0.240673862873032 0.00111671570559969
CentAm-CA.OR.WA_z0051185 CentAm-CA.OR.WA HI-WA.SBC 0.215774377228582 0.775979642884707 0.0082459798867113
CentAm-CA.OR.WA_z0053754 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.600295779894722 0.386479096912545 0.0132251231927332
CentAm-CA.OR.WA_z0053847 CentAm-CA.OR.WA HI-WA.SBC 0.360408198529552 0.632279281541131 0.00731251992931676
CentAm-CA.OR.WA_z0056375 CentAm-CA.OR.WA HI-WA.SBC 0.344214040932282 0.642321329334116 0.0134646297336022
CentAm-CA.OR.WA_z0056386 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.561188996275373 0.43802578537218 0.000785218352446445
CentAm-CA.OR.WA_z0056395 CentAm-CA.OR.WA HI-WA.SBC 0.472779321327095 0.519383452818002 0.00783722585490345
CentAm-CA.OR.WA_z0133302 CentAm-CA.OR.WA HI-WA.SBC 0.442033921048868 0.556883346592682 0.00108273235844945
CentAm-CA.OR.WA_z0175916 CentAm-CA.OR.WA HI-WA.SBC 0.290483445062138 0.695870711303257 0.0136458436346055
CentAm-CA.OR.WA_z0178348 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.590157054419392 0.405555217372809 0.00428772820779885
CentAm-CA.OR.WA_z0187857 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.551142297099019 0.405143720585875 0.0437139823151062
CentAm-CA.OR.WA_z0196730 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.772764707396621 0.224218796325896 0.0030164962774829
HI-WA.SBC_z0175378 MnMx-CA.OR.WA HI-WA.SBC 0.217813457211365 0.736595794397327 0.0455907483913079
HI-WA.SBC_z0196852 MnMx-CA.OR.WA HI-WA.SBC 0.384158969863088 0.579486930907164 0.0363540992297488
MnMx-CA.OR.WA_z0037609 HI-WA.SBC HI-WA.SBC 0.254498018070911 0.739048301815058 0.00645368011403071
MnMx-CA.OR.WA_z0045347 HI-WA.SBC HI-WA.SBC 0.349323912043879 0.632544308333372 0.0181317796227489
MnMx-CA.OR.WA_z0051875 HI-WA.SBC HI-WA.SBC 0.102963351059481 0.893879577840716 0.00315707109980296
MnMx-CA.OR.WA_z0053051 HI-WA.SBC HI-WA.SBC 0.351347511084696 0.64073990001812 0.00791258889718342
MnMx-CA.OR.WA_z0066166 HI-WA.SBC CentAm-CA.OR.WA 0.561856565387546 0.432028607656092 0.00611482695636214
MnMx-CA.OR.WA_z0195699 HI-WA.SBC HI-WA.SBC 0.150740518660699 0.833751800719203 0.0155076806200978
MnMx-CA.OR.WA_z0195702 HI-WA.SBC HI-WA.SBC 0.464022841535024 0.471207411295634 0.0647697471693415
MnMx-CA.OR.WA_z0195711 HI-WA.SBC HI-WA.SBC 0.247107932933616 0.739634352792368 0.0132577142740155
MnMx-CA.OR.WA_z0195716 HI-WA.SBC HI-WA.SBC 0.462391132208787 0.501484367558465 0.0361245002327475
MnMx-CA.OR.WA_z0195718 HI-WA.SBC CentAm-CA.OR.WA 0.662069445359808 0.337137194602756 0.000793360037436619
MnMx-CA.OR.WA_z0196715 HI-WA.SBC HI-WA.SBC 0.31299095489507 0.683729706274184 0.00327933883074615
MnMx-CA.OR.WA_z0196729 HI-WA.SBC HI-WA.SBC 0.288790800826542 0.704604486462948 0.00660471271051039
MnMx-CA.OR.WA_z0196763 HI-WA.SBC HI-WA.SBC 0.395153992054613 0.58354516201652 0.0213008459288665
MnMx-CA.OR.WA_z0196824 HI-WA.SBC HI-WA.SBC 0.310455390924246 0.668772627859196 0.0207719812165579
MnMx-CA.OR.WA_z0196843 HI-WA.SBC CentAm-CA.OR.WA 0.655864027079532 0.342490680233977 0.00164529268649069
MnMx-CA.OR.WA_z0196864 HI-WA.SBC HI-WA.SBC 0.271726664298856 0.65053377042568 0.0777395652754641
MnMx-CA.OR.WA_z0197668 HI-WA.SBC HI-WA.SBC 0.477497094663547 0.517890102466988 0.00461280286946482
