Ind.ID origin.pop pred.pop CentAm-CA.OR.WA HI-WA.SBC MnMx-CA.OR.WA
CentAm-CA.OR.WA_z0016578 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.900933155055855 0.0990478604413265 1.89845028181166e-05
CentAm-CA.OR.WA_z0018264 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.558338650675815 0.441238321028303 0.000423028295881496
CentAm-CA.OR.WA_z0037624 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.565759766579302 0.43423815700957 2.07641112759396e-06
CentAm-CA.OR.WA_z0045333 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.693423968319996 0.306447467557815 0.000128564122189548
CentAm-CA.OR.WA_z0045337 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.720173298494945 0.279749544891731 7.71566133232753e-05
CentAm-CA.OR.WA_z0045370 CentAm-CA.OR.WA HI-WA.SBC 0.231632514295121 0.768064849624457 0.000302636080422049
CentAm-CA.OR.WA_z0051185 CentAm-CA.OR.WA HI-WA.SBC 0.339952134443341 0.659270450022661 0.000777415533998105
CentAm-CA.OR.WA_z0051328 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.763011685159471 0.236906460559978 8.18542805508448e-05
CentAm-CA.OR.WA_z0051891 CentAm-CA.OR.WA HI-WA.SBC 0.229036974155089 0.765408432424361 0.00555459342054927
CentAm-CA.OR.WA_z0053842 CentAm-CA.OR.WA HI-WA.SBC 0.0838855445725559 0.915572353185383 0.000542102242061205
CentAm-CA.OR.WA_z0053843 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.524776252966613 0.474993188950524 0.000230558082863757
CentAm-CA.OR.WA_z0053847 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.883051701359973 0.116534192170953 0.000414106469073085
CentAm-CA.OR.WA_z0053849 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.570424474731436 0.42716319381062 0.00241233145794394
CentAm-CA.OR.WA_z0056377 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.499992824107537 0.499167647966193 0.000839527926269822
CentAm-CA.OR.WA_z0056384 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.591611039737486 0.407758509723283 0.000630450539230778
CentAm-CA.OR.WA_z0056393 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.771182807496472 0.22879189218999 2.53003135379678e-05
CentAm-CA.OR.WA_z0056394 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.611338191701894 0.387374636774324 0.00128717152378193
CentAm-CA.OR.WA_z0056395 CentAm-CA.OR.WA HI-WA.SBC 0.287634224220857 0.711483038835673 0.00088273694346936
CentAm-CA.OR.WA_z0056397 CentAm-CA.OR.WA HI-WA.SBC 0.353722226927034 0.628359660102019 0.0179181129709471
CentAm-CA.OR.WA_z0061980 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.636983434441033 0.362236097792885 0.000780467766081865
CentAm-CA.OR.WA_z0066805 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.860277824500421 0.139719449792077 2.7257075011828e-06
CentAm-CA.OR.WA_z0107101 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.781253460351002 0.218513083769588 0.000233455879409968
