Ind.ID origin.pop pred.pop CentAm-CA.OR.WA HI-WA.SBC MnMx-CA.OR.WA
CentAm-CA.OR.WA_z0018264 CentAm-CA.OR.WA HI-WA.SBC 0.334371299710214 0.660361644899068 0.00526705539071836
CentAm-CA.OR.WA_z0037624 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.504564985886546 0.495334776672423 0.000100237441030732
CentAm-CA.OR.WA_z0045332 CentAm-CA.OR.WA HI-WA.SBC 0.284607816588354 0.713747384218072 0.00164479919357315
CentAm-CA.OR.WA_z0051185 CentAm-CA.OR.WA HI-WA.SBC 0.086062406160254 0.907529792593737 0.00640780124600907
CentAm-CA.OR.WA_z0051929 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.508318099869289 0.470579614974894 0.0211022851558167
CentAm-CA.OR.WA_z0053758 CentAm-CA.OR.WA HI-WA.SBC 0.424481415654196 0.574935603027793 0.00058298131801109
CentAm-CA.OR.WA_z0053846 CentAm-CA.OR.WA HI-WA.SBC 0.232515989565389 0.760403799455499 0.00708021097911181
CentAm-CA.OR.WA_z0056377 CentAm-CA.OR.WA HI-WA.SBC 0.470354321849216 0.5219089570165 0.00773672113428438
CentAm-CA.OR.WA_z0056382 CentAm-CA.OR.WA HI-WA.SBC 0.209778946280161 0.774769508160278 0.0154515455595612
CentAm-CA.OR.WA_z0061980 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.57504078814788 0.401297603531009 0.023661608321111
CentAm-CA.OR.WA_z0066805 CentAm-CA.OR.WA HI-WA.SBC 0.393099989499581 0.605850658515829 0.00104935198458998
CentAm-CA.OR.WA_z0107101 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.904686859175133 0.0940811847826225 0.00123195604224461
CentAm-CA.OR.WA_z0108489 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.610042913030892 0.381128875065548 0.00882821190356004
CentAm-CA.OR.WA_z0133302 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.727698499741334 0.266110524516197 0.00619097574246931
CentAm-CA.OR.WA_z0175937 CentAm-CA.OR.WA HI-WA.SBC 0.259600512211435 0.736255878077523 0.00414360971104242
CentAm-CA.OR.WA_z0187906 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.639726356082041 0.359176260443937 0.00109738347402242
CentAm-CA.OR.WA_z0196783 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.595707095620047 0.4003524093958 0.00394049498415228
CentAm-CA.OR.WA_z0196804 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.549788008062015 0.449531103960169 0.000680887977816475
CentAm-CA.OR.WA_z0197665 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.959492324228541 0.0394456080634834 0.00106206770797533
HI-WA.SBC_z0175378 MnMx-CA.OR.WA HI-WA.SBC 0.0596252033962012 0.838120670593442 0.102254126010357
HI-WA.SBC_z0187885 MnMx-CA.OR.WA HI-WA.SBC 0.260360742774555 0.718033342605488 0.0216059146199571
MnMx-CA.OR.WA_z0005757 HI-WA.SBC CentAm-CA.OR.WA 0.858251459450952 0.141445961573184 0.000302578975864629
MnMx-CA.OR.WA_z0029865 HI-WA.SBC HI-WA.SBC 0.235706845714246 0.76326426116617 0.00102889311958399
MnMx-CA.OR.WA_z0045399 HI-WA.SBC HI-WA.SBC 0.371719997030931 0.625474851462919 0.0028051515061494
MnMx-CA.OR.WA_z0045407 HI-WA.SBC CentAm-CA.OR.WA 0.520945419366446 0.477083065273633 0.0019715153599207
MnMx-CA.OR.WA_z0061969 HI-WA.SBC CentAm-CA.OR.WA 0.515876785797536 0.479891937807515 0.00423127639494953
MnMx-CA.OR.WA_z0195683 HI-WA.SBC CentAm-CA.OR.WA 0.636381213747719 0.360044592481002 0.00357419377127915
MnMx-CA.OR.WA_z0195702 HI-WA.SBC HI-WA.SBC 0.371815317269342 0.589458070585179 0.0387266121454787
MnMx-CA.OR.WA_z0195704 HI-WA.SBC CentAm-CA.OR.WA 0.66027787170001 0.334981689151112 0.00474043914887823
MnMx-CA.OR.WA_z0195705 HI-WA.SBC HI-WA.SBC 0.219114305550656 0.674114529405193 0.10677116504415
MnMx-CA.OR.WA_z0195725 HI-WA.SBC CentAm-CA.OR.WA 0.814745856133442 0.183893912391161 0.00136023147539691
MnMx-CA.OR.WA_z0195751 HI-WA.SBC HI-WA.SBC 0.454131854204691 0.537607387826908 0.00826075796840165
MnMx-CA.OR.WA_z0196715 HI-WA.SBC HI-WA.SBC 0.0786638269283816 0.913620613785214 0.00771555928640462
MnMx-CA.OR.WA_z0196719 HI-WA.SBC HI-WA.SBC 0.33925326226201 0.658890141721468 0.00185659601652154
MnMx-CA.OR.WA_z0196725 HI-WA.SBC CentAm-CA.OR.WA 0.788967766475336 0.20791093675928 0.00312129676538434
MnMx-CA.OR.WA_z0196729 HI-WA.SBC HI-WA.SBC 0.429440149388568 0.570283571234715 0.000276279376717102
MnMx-CA.OR.WA_z0196754 HI-WA.SBC HI-WA.SBC 0.200801639348153 0.795974301650856 0.00322405900099098
MnMx-CA.OR.WA_z0196763 HI-WA.SBC HI-WA.SBC 0.165926069790315 0.828193350671767 0.00588057953791761
MnMx-CA.OR.WA_z0196809 HI-WA.SBC HI-WA.SBC 0.422379690388236 0.566664908880991 0.0109554007307728
MnMx-CA.OR.WA_z0196824 HI-WA.SBC HI-WA.SBC 0.321619854673238 0.674070559862285 0.00430958546447668
MnMx-CA.OR.WA_z0196843 HI-WA.SBC HI-WA.SBC 0.3262192558126 0.669469497290063 0.00431124689733613
MnMx-CA.OR.WA_z0197668 HI-WA.SBC HI-WA.SBC 0.242693824657291 0.749991994810496 0.00731418053221258
MnMx-CA.OR.WA_z0197669 HI-WA.SBC HI-WA.SBC 0.218692928790981 0.756067022762467 0.0252400484465516
