Ind.ID origin.pop pred.pop CentAm-CA.OR.WA HI-WA.SBC MnMx-CA.OR.WA
CentAm-CA.OR.WA_z0016578 CentAm-CA.OR.WA HI-WA.SBC 0.489750933963107 0.497532880382409 0.0127161856544833
CentAm-CA.OR.WA_z0029846 CentAm-CA.OR.WA HI-WA.SBC 0.175625144918573 0.818059527686268 0.00631532739515896
CentAm-CA.OR.WA_z0051324 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.537614460517833 0.447454502300803 0.0149310371813639
CentAm-CA.OR.WA_z0051891 CentAm-CA.OR.WA HI-WA.SBC 0.359867196336785 0.610634182035145 0.0294986216280697
CentAm-CA.OR.WA_z0053759 CentAm-CA.OR.WA HI-WA.SBC 0.364677085026826 0.617364712513071 0.0179582024601027
CentAm-CA.OR.WA_z0053844 CentAm-CA.OR.WA HI-WA.SBC 0.387231040644008 0.598075262275276 0.014693697080716
CentAm-CA.OR.WA_z0053846 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.515651644194261 0.477144312737418 0.00720404306832072
CentAm-CA.OR.WA_z0056377 CentAm-CA.OR.WA HI-WA.SBC 0.388834748349017 0.584781628105093 0.0263836235458905
CentAm-CA.OR.WA_z0056384 CentAm-CA.OR.WA HI-WA.SBC 0.408150889437957 0.584819238706375 0.00702987185566883
CentAm-CA.OR.WA_z0056389 CentAm-CA.OR.WA HI-WA.SBC 0.329368579258304 0.60333201689395 0.0672994038477461
CentAm-CA.OR.WA_z0056397 CentAm-CA.OR.WA HI-WA.SBC 0.46301936526411 0.509048327328074 0.027932307407816
CentAm-CA.OR.WA_z0108513 CentAm-CA.OR.WA HI-WA.SBC 0.338808738707748 0.62996591225186 0.0312253490403918
CentAm-CA.OR.WA_z0195726 CentAm-CA.OR.WA HI-WA.SBC 0.33870045915099 0.658809473214334 0.00249006763467513
CentAm-CA.OR.WA_z0196783 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.738265033916414 0.259237720006282 0.00249724607730325
CentAm-CA.OR.WA_z0196811 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.500408238202774 0.489739365763954 0.00985239603327165
HI-WA.SBC_207778 MnMx-CA.OR.WA HI-WA.SBC 0.403743219279948 0.572611752443732 0.0236450282763194
HI-WA.SBC_z0196828 MnMx-CA.OR.WA HI-WA.SBC 0.13562431207198 0.818378005506767 0.0459976824212529
MnMx-CA.OR.WA_z0005757 HI-WA.SBC CentAm-CA.OR.WA 0.623002375140107 0.366967809400039 0.0100298154598541
MnMx-CA.OR.WA_z0029828 HI-WA.SBC HI-WA.SBC 0.243265605685092 0.734837719033904 0.0218966752810035
MnMx-CA.OR.WA_z0029860 HI-WA.SBC HI-WA.SBC 0.206699664787973 0.785025312906881 0.00827502230514594
MnMx-CA.OR.WA_z0045407 HI-WA.SBC HI-WA.SBC 0.254634813535094 0.729722773349782 0.0156424131151238
MnMx-CA.OR.WA_z0053054 HI-WA.SBC HI-WA.SBC 0.308135790027468 0.655353489343865 0.0365107206286669
MnMx-CA.OR.WA_z0195683 HI-WA.SBC HI-WA.SBC 0.275823003624054 0.691370028215229 0.0328069681607171
MnMx-CA.OR.WA_z0195705 HI-WA.SBC HI-WA.SBC 0.233240621307927 0.688747479089217 0.0780118996028569
MnMx-CA.OR.WA_z0195751 HI-WA.SBC HI-WA.SBC 0.38105193571052 0.583902883825346 0.0350451804641335
MnMx-CA.OR.WA_z0195784 HI-WA.SBC HI-WA.SBC 0.452588497062689 0.54347234076594 0.0039391621713712
MnMx-CA.OR.WA_z0196724 HI-WA.SBC HI-WA.SBC 0.44969659820973 0.549819498486451 0.000483903303819273
MnMx-CA.OR.WA_z0196731 HI-WA.SBC CentAm-CA.OR.WA 0.543024432286592 0.439915242077681 0.0170603256357274
MnMx-CA.OR.WA_z0196734 HI-WA.SBC CentAm-CA.OR.WA 0.491169054046613 0.464146497435296 0.0446844485180907
MnMx-CA.OR.WA_z0196739 HI-WA.SBC HI-WA.SBC 0.431461664487699 0.566549548089746 0.00198878742255532
MnMx-CA.OR.WA_z0196752 HI-WA.SBC CentAm-CA.OR.WA 0.774966102605238 0.220271601888574 0.00476229550618767
MnMx-CA.OR.WA_z0196774 HI-WA.SBC CentAm-CA.OR.WA 0.664935616276573 0.33281910301748 0.00224528070594723
MnMx-CA.OR.WA_z0196829 HI-WA.SBC HI-WA.SBC 0.390312172983455 0.565745845518818 0.0439419814977265
MnMx-CA.OR.WA_z0196835 HI-WA.SBC HI-WA.SBC 0.43917665680797 0.54101947034306 0.0198038728489704
MnMx-CA.OR.WA_z0196841 HI-WA.SBC HI-WA.SBC 0.399455467214954 0.599451673168269 0.00109285961677691
