Ind.ID origin.pop pred.pop CentAm-CA.OR.WA HI-WA.SBC MnMx-CA.OR.WA
CentAm-CA.OR.WA_z0016578 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.577948352017753 0.420319147635252 0.00173250034699525
CentAm-CA.OR.WA_z0045331 CentAm-CA.OR.WA HI-WA.SBC 0.19119012532721 0.79278267207259 0.0160272026001994
CentAm-CA.OR.WA_z0045342 CentAm-CA.OR.WA HI-WA.SBC 0.313474800816463 0.681306017526833 0.00521918165670389
CentAm-CA.OR.WA_z0051893 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.539487679804543 0.427390593753724 0.0331217264417333
CentAm-CA.OR.WA_z0053842 CentAm-CA.OR.WA HI-WA.SBC 0.200357168074024 0.78592261545097 0.0137202164750061
CentAm-CA.OR.WA_z0053849 CentAm-CA.OR.WA HI-WA.SBC 0.467222587367736 0.511445288643904 0.0213321239883595
CentAm-CA.OR.WA_z0056374 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.710490914460078 0.28929621968817 0.000212865851752414
CentAm-CA.OR.WA_z0056378 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.51934455079478 0.471058952191097 0.00959649701412214
CentAm-CA.OR.WA_z0056384 CentAm-CA.OR.WA HI-WA.SBC 0.363120560635438 0.619973224885366 0.0169062144791959
CentAm-CA.OR.WA_z0056389 CentAm-CA.OR.WA HI-WA.SBC 0.392095757956386 0.605158621136188 0.00274562090742598
CentAm-CA.OR.WA_z0056391 CentAm-CA.OR.WA HI-WA.SBC 0.498562892316193 0.499297912592458 0.0021391950913489
CentAm-CA.OR.WA_z0056394 CentAm-CA.OR.WA HI-WA.SBC 0.309525432586245 0.67713286875558 0.0133416986581746
CentAm-CA.OR.WA_z0066792 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.665138505447889 0.330121335743431 0.00474015880868038
CentAm-CA.OR.WA_z0173485 CentAm-CA.OR.WA HI-WA.SBC 0.2898631894217 0.665394131320622 0.0447426792576778
CentAm-CA.OR.WA_z0178348 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.708768104789355 0.29037506670997 0.00085682850067534
CentAm-CA.OR.WA_z0196733 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.760762888760954 0.236979684560461 0.00225742667858416
CentAm-CA.OR.WA_z0196746 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.624183094061426 0.369666160793824 0.00615074514475069
CentAm-CA.OR.WA_z0196811 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.581162804362529 0.398950540467732 0.0198866551697393
CentAm-CA.OR.WA_z0197662 CentAm-CA.OR.WA HI-WA.SBC 0.28831750108763 0.696641418152554 0.0150410807598159
HI-WA.SBC_z0051888 MnMx-CA.OR.WA HI-WA.SBC 0.135572429585324 0.845129563734423 0.0192980066802534
HI-WA.SBC_z0195688 MnMx-CA.OR.WA HI-WA.SBC 0.258167509972666 0.716207672955956 0.0256248170713778
HI-WA.SBC_z0196855 MnMx-CA.OR.WA HI-WA.SBC 0.429016173216399 0.556161176476174 0.0148226503074263
MnMx-CA.OR.WA_z0005758 HI-WA.SBC CentAm-CA.OR.WA 0.568788223388098 0.407347017812931 0.0238647587989708
MnMx-CA.OR.WA_z0016577 HI-WA.SBC HI-WA.SBC 0.241509668601955 0.739480003366864 0.019010328031181
MnMx-CA.OR.WA_z0016579 HI-WA.SBC HI-WA.SBC 0.285446112456482 0.699656479337329 0.0148974082061889
MnMx-CA.OR.WA_z0029828 HI-WA.SBC HI-WA.SBC 0.134461670405187 0.850054318374514 0.015484011220299
MnMx-CA.OR.WA_z0037609 HI-WA.SBC HI-WA.SBC 0.153583374714196 0.844283655741805 0.00213296954399876
MnMx-CA.OR.WA_z0045793 HI-WA.SBC HI-WA.SBC 0.290842000602538 0.698590325000824 0.0105676743966382
MnMx-CA.OR.WA_z0051400 HI-WA.SBC HI-WA.SBC 0.207140122418403 0.783922925731881 0.00893695184971565
MnMx-CA.OR.WA_z0051875 HI-WA.SBC HI-WA.SBC 0.0333451155316862 0.964267449368282 0.00238743510003219
MnMx-CA.OR.WA_z0051885 HI-WA.SBC HI-WA.SBC 0.310415558458199 0.686178823084621 0.00340561845717982
MnMx-CA.OR.WA_z0053051 HI-WA.SBC HI-WA.SBC 0.186106898449849 0.803723974869525 0.0101691266806261
MnMx-CA.OR.WA_z0053054 HI-WA.SBC HI-WA.SBC 0.20843598975045 0.769777977433692 0.0217860328158572
