Ind.ID origin.pop pred.pop CentAm-CA.OR.WA HI-WA.SBC MnMx-CA.OR.WA
CentAm-CA.OR.WA_z0016578 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.863892747192488 0.135151379137155 0.000955873670356986
CentAm-CA.OR.WA_z0018264 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.643956767281748 0.351732177419958 0.00431105529829452
CentAm-CA.OR.WA_z0037624 CentAm-CA.OR.WA HI-WA.SBC 0.351742187023368 0.648154402759693 0.000103410216939363
CentAm-CA.OR.WA_z0045333 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.769474117813284 0.22691631001723 0.00360957216948539
CentAm-CA.OR.WA_z0045337 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.639666353977477 0.355357414003959 0.00497623201856364
CentAm-CA.OR.WA_z0045370 CentAm-CA.OR.WA HI-WA.SBC 0.311245201142828 0.687472367967627 0.00128243088954531
CentAm-CA.OR.WA_z0051185 CentAm-CA.OR.WA HI-WA.SBC 0.333027546811539 0.654001914337006 0.0129705388514555
CentAm-CA.OR.WA_z0051328 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.832797225203645 0.164770967347165 0.00243180744918977
CentAm-CA.OR.WA_z0051891 CentAm-CA.OR.WA HI-WA.SBC 0.222421766404543 0.746041612011423 0.0315366215840333
CentAm-CA.OR.WA_z0053842 CentAm-CA.OR.WA HI-WA.SBC 0.216237615115599 0.765450781345568 0.018311603538833
CentAm-CA.OR.WA_z0053843 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.675777146318541 0.322129482976645 0.00209337070481331
CentAm-CA.OR.WA_z0053847 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.829361398233182 0.164338213877556 0.00630038788926205
CentAm-CA.OR.WA_z0053849 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.679027378790552 0.288867803879788 0.0321048173296604
CentAm-CA.OR.WA_z0056377 CentAm-CA.OR.WA HI-WA.SBC 0.431010300654158 0.513122990743009 0.0558667086028326
CentAm-CA.OR.WA_z0056384 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.522871251179999 0.461198824563772 0.0159299242562285
CentAm-CA.OR.WA_z0056393 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.614110575700024 0.381622266697213 0.00426715760276279
CentAm-CA.OR.WA_z0056394 CentAm-CA.OR.WA HI-WA.SBC 0.415905048116767 0.504531302125654 0.0795636497575791
CentAm-CA.OR.WA_z0056395 CentAm-CA.OR.WA HI-WA.SBC 0.483071669871155 0.501623225264043 0.0153051048648012
CentAm-CA.OR.WA_z0056397 CentAm-CA.OR.WA HI-WA.SBC 0.374741200246304 0.510982095940733 0.114276703812963
CentAm-CA.OR.WA_z0061980 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.583922278017722 0.409211142025416 0.00686657995686181
