Ind.ID origin.pop pred.pop CentAm-CA.OR.WA HI-WA.SBC MnMx-CA.OR.WA
CentAm-CA.OR.WA_z0029863 CentAm-CA.OR.WA HI-WA.SBC 0.348669086132373 0.645116998071346 0.00621391579628028
CentAm-CA.OR.WA_z0029864 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.620273494756281 0.367091731577739 0.0126347736659804
CentAm-CA.OR.WA_z0045333 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.707131784788425 0.291282322880397 0.00158589233117801
CentAm-CA.OR.WA_z0045337 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.708136783909716 0.291070830125421 0.000792385964863114
CentAm-CA.OR.WA_z0045370 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.532973938567332 0.460602603483442 0.00642345794922594
CentAm-CA.OR.WA_z0051891 CentAm-CA.OR.WA HI-WA.SBC 0.356249714254446 0.640794244795805 0.0029560409497485
CentAm-CA.OR.WA_z0053754 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.589766276546542 0.40767453517254 0.00255918828091796
CentAm-CA.OR.WA_z0053759 CentAm-CA.OR.WA HI-WA.SBC 0.441862018647151 0.556059310209684 0.00207867114316519
CentAm-CA.OR.WA_z0053847 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.566381931434386 0.4171423283936 0.0164757401720143
CentAm-CA.OR.WA_z0056375 CentAm-CA.OR.WA HI-WA.SBC 0.417838909356993 0.573684535045886 0.0084765555971211
CentAm-CA.OR.WA_z0056393 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.800522412010621 0.197073168525849 0.00240441946352992
CentAm-CA.OR.WA_z0056395 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.59598461963933 0.400963390093408 0.00305199026726238
CentAm-CA.OR.WA_z0175912 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.568719582962091 0.423123303124872 0.00815711391303633
CentAm-CA.OR.WA_z0175916 CentAm-CA.OR.WA HI-WA.SBC 0.175186140427025 0.805934564412926 0.018879295160049
CentAm-CA.OR.WA_z0187857 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.524801554744779 0.47236273238655 0.0028357128686716
CentAm-CA.OR.WA_z0187860 CentAm-CA.OR.WA HI-WA.SBC 0.209742617439651 0.779814994149688 0.0104423884106606
CentAm-CA.OR.WA_z0196730 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.641557819663815 0.354227635160498 0.00421454517568697
CentAm-CA.OR.WA_z0196758 CentAm-CA.OR.WA CentAm-CA.OR.WA 0.713991067217655 0.281663712623313 0.00434522015903194
CentAm-CA.OR.WA_z0196810 CentAm-CA.OR.WA HI-WA.SBC 0.438466826415165 0.560878282719178 0.000654890865656521
HI-WA.SBC_207778 MnMx-CA.OR.WA HI-WA.SBC 0.170552422583994 0.700456498261303 0.128991079154702
HI-WA.SBC_z0195655 MnMx-CA.OR.WA HI-WA.SBC 0.134131676882457 0.818249182468921 0.0476191406486218
MnMx-CA.OR.WA_z0029860 HI-WA.SBC HI-WA.SBC 0.406882848599414 0.587403046656072 0.00571410474451357
MnMx-CA.OR.WA_z0045326 HI-WA.SBC HI-WA.SBC 0.227133080545597 0.742642640061955 0.0302242793924484
MnMx-CA.OR.WA_z0045347 HI-WA.SBC HI-WA.SBC 0.407931761294201 0.586901848738267 0.00516638996753205
MnMx-CA.OR.WA_z0045398 HI-WA.SBC HI-WA.SBC 0.360550578596268 0.637478845558803 0.00197057584492876
MnMx-CA.OR.WA_z0045404 HI-WA.SBC HI-WA.SBC 0.465759410659716 0.516015250681352 0.0182253386589315
MnMx-CA.OR.WA_z0045405 HI-WA.SBC HI-WA.SBC 0.151758916467505 0.83175386155154 0.0164872219809543
MnMx-CA.OR.WA_z0051895 HI-WA.SBC HI-WA.SBC 0.394706080733698 0.593283798053939 0.0120101212123633
MnMx-CA.OR.WA_z0051939 HI-WA.SBC HI-WA.SBC 0.362917013698978 0.631249195225714 0.00583379107530754
MnMx-CA.OR.WA_z0051959 HI-WA.SBC HI-WA.SBC 0.357003630125426 0.639365124199382 0.00363124567519214
MnMx-CA.OR.WA_z0061967 HI-WA.SBC HI-WA.SBC 0.229947476569975 0.652969723765823 0.117082799664202
MnMx-CA.OR.WA_z0068471 HI-WA.SBC HI-WA.SBC 0.374117030477501 0.615281393857164 0.0106015756653352
MnMx-CA.OR.WA_z0175371 HI-WA.SBC HI-WA.SBC 0.120249640790926 0.862735666414242 0.017014692794832
MnMx-CA.OR.WA_z0195699 HI-WA.SBC HI-WA.SBC 0.151078134450694 0.845489767574267 0.00343209797503951
MnMx-CA.OR.WA_z0195711 HI-WA.SBC HI-WA.SBC 0.326159203448757 0.65538877931016 0.0184520172410832
MnMx-CA.OR.WA_z0195716 HI-WA.SBC HI-WA.SBC 0.447035344643388 0.543772430245936 0.00919222511067576
MnMx-CA.OR.WA_z0195728 HI-WA.SBC CentAm-CA.OR.WA 0.587448086816736 0.411603385130641 0.000948528052622793
MnMx-CA.OR.WA_z0195732 HI-WA.SBC HI-WA.SBC 0.463911292718133 0.535234022433182 0.000854684848685979
MnMx-CA.OR.WA_z0196740 HI-WA.SBC CentAm-CA.OR.WA 0.639567111225063 0.358737094444658 0.0016957943302791
MnMx-CA.OR.WA_z0196751 HI-WA.SBC HI-WA.SBC 0.425911322077386 0.568511139272204 0.00557753865040982
MnMx-CA.OR.WA_z0196766 HI-WA.SBC HI-WA.SBC 0.345690367285585 0.652088856435364 0.00222077627905112
MnMx-CA.OR.WA_z0196825 HI-WA.SBC HI-WA.SBC 0.451725093005931 0.488821446882287 0.059453460111782
MnMx-CA.OR.WA_z0196864 HI-WA.SBC HI-WA.SBC 0.119774920383736 0.819134088213601 0.0610909914026626
MnMx-CA.OR.WA_z0196894 HI-WA.SBC HI-WA.SBC 0.36634555048472 0.627258172974384 0.00639627654089635
