"","locus","genos","num.haps"
"182","Mnov_gtseq_353",137,3
"183","Mnov_gtseq_354",128,3
"184","Mnov_gtseq_355",114,3
"185","Mnov_gtseq_356",138,3
"186","Mnov_gtseq_357",142,3
"187","Mnov_gtseq_359",131,3
"188","Mnov_gtseq_360",122,3
"189","Mnov_gtseq_361",135,3
"190","Mnov_gtseq_363",116,3
"191","Mnov_gtseq_364",135,3
"192","Mnov_gtseq_366",142,3
"193","Mnov_gtseq_368",135,3
"194","Mnov_gtseq_37",142,3
"195","Mnov_gtseq_370",139,3
"196","Mnov_gtseq_371",133,3
"197","Mnov_gtseq_372",139,3
"198","Mnov_gtseq_373",138,3
"199","Mnov_gtseq_374",140,3
"200","Mnov_gtseq_376",134,2
"201","Mnov_gtseq_377",137,3
"202","Mnov_gtseq_378",143,3
"203","Mnov_gtseq_379",141,3
"204","Mnov_gtseq_38",143,3
"205","Mnov_gtseq_380",139,3
"206","Mnov_gtseq_383",134,3
"207","Mnov_gtseq_384",143,3
"208","Mnov_gtseq_386",132,3
"209","Mnov_gtseq_388",131,3
"210","Mnov_gtseq_39",144,3
"211","Mnov_gtseq_390",140,3
"212","Mnov_gtseq_391",136,3
"213","Mnov_gtseq_394",144,3
"214","Mnov_gtseq_397",144,3
"215","Mnov_gtseq_398",141,3
"216","Mnov_gtseq_399",144,3
"217","Mnov_gtseq_40",139,3
"218","Mnov_gtseq_400",134,3
"219","Mnov_gtseq_401",143,3
"220","Mnov_gtseq_402",140,3
"221","Mnov_gtseq_405",139,3
"222","Mnov_gtseq_406",139,3
"223","Mnov_gtseq_407",141,3
"224","Mnov_gtseq_41",144,3
"225","Mnov_gtseq_410",135,3
"226","Mnov_gtseq_413",145,2
"227","Mnov_gtseq_415",138,3
"228","Mnov_gtseq_416",88,2
"229","Mnov_gtseq_417",129,3
"230","Mnov_gtseq_42",142,3
"231","Mnov_gtseq_420",132,3
"232","Mnov_gtseq_421",132,6
"233","Mnov_gtseq_424",138,3
"234","Mnov_gtseq_426",144,2
"235","Mnov_gtseq_43",145,3
"236","Mnov_gtseq_431",118,3
"237","Mnov_gtseq_434",144,3
"238","Mnov_gtseq_438",130,3
"239","Mnov_gtseq_44",128,3
"240","Mnov_gtseq_440",143,3
"241","Mnov_gtseq_441",139,3
"242","Mnov_gtseq_442",119,3
"243","Mnov_gtseq_444",137,3
"244","Mnov_gtseq_445",143,3
"245","Mnov_gtseq_446",140,3
"246","Mnov_gtseq_447",138,3
"247","Mnov_gtseq_448",137,3
"248","Mnov_gtseq_45",141,3
"249","Mnov_gtseq_451",144,3
"250","Mnov_gtseq_452",141,3
"251","Mnov_gtseq_454",139,3
"252","Mnov_gtseq_46",142,3
"253","Mnov_gtseq_461",3,2
"254","Mnov_gtseq_462",134,3
"255","Mnov_gtseq_463",137,3
"256","Mnov_gtseq_465",132,3
"257","Mnov_gtseq_468",145,3
"258","Mnov_gtseq_47",138,3
"259","Mnov_gtseq_470",142,3
"260","Mnov_gtseq_471",127,3
"261","Mnov_gtseq_472",138,3
"262","Mnov_gtseq_473",134,3
"263","Mnov_gtseq_475",140,3
"264","Mnov_gtseq_477",146,3
"265","Mnov_gtseq_478",141,3
"266","Mnov_gtseq_479",144,3
"267","Mnov_gtseq_48",140,3
"268","Mnov_gtseq_50",142,3
"269","Mnov_gtseq_502",141,3
"270","Mnov_gtseq_504",141,3
"271","Mnov_gtseq_506",140,3
"272","Mnov_gtseq_507",138,3
"273","Mnov_gtseq_509",138,3
"274","Mnov_gtseq_51",139,3
"275","Mnov_gtseq_511",132,3
"276","Mnov_gtseq_513",147,3
"277","Mnov_gtseq_514",141,3
"278","Mnov_gtseq_515",133,3
"279","Mnov_gtseq_516",1,1
"280","Mnov_gtseq_517",132,3
"281","Mnov_gtseq_518",143,3
"282","Mnov_gtseq_520",137,3
"283","Mnov_gtseq_521",138,3
"284","Mnov_gtseq_522",143,3
"285","Mnov_gtseq_523",142,3
"286","Mnov_gtseq_526",92,3
"287","Mnov_gtseq_529",125,3
"288","Mnov_gtseq_53",142,3
"289","Mnov_gtseq_532",140,3
"290","Mnov_gtseq_533",140,3
"291","Mnov_gtseq_536",110,3
"292","Mnov_gtseq_539",128,3
"293","Mnov_gtseq_54",143,3
"294","Mnov_gtseq_541",151,3
"295","Mnov_gtseq_543",141,3
"296","Mnov_gtseq_544",141,3
"297","Mnov_gtseq_545",140,3
"298","Mnov_gtseq_546",135,3
"299","Mnov_gtseq_547",144,3
"300","Mnov_gtseq_548",140,3
"301","Mnov_gtseq_549",138,3
"302","Mnov_gtseq_55",135,3
"303","Mnov_gtseq_550",133,3
"304","Mnov_gtseq_553",123,2
"305","Mnov_gtseq_56",142,3
"306","Mnov_gtseq_57",143,3
"307","Mnov_gtseq_58",135,3
"308","Mnov_gtseq_6",138,3
"309","Mnov_gtseq_60",143,3
"310","Mnov_gtseq_61",144,3
"311","Mnov_gtseq_63",137,3
"312","Mnov_gtseq_64",143,3
"313","Mnov_gtseq_65",144,3
"314","Mnov_gtseq_66",141,3
"315","Mnov_gtseq_67",146,3
"316","Mnov_gtseq_68",107,3
"317","Mnov_gtseq_69",143,3
"318","Mnov_gtseq_70",142,3
"319","Mnov_gtseq_71",140,3
"320","Mnov_gtseq_72",143,3
"321","Mnov_gtseq_73",143,3
"322","Mnov_gtseq_74",143,3
"323","Mnov_gtseq_75",141,6
"324","Mnov_gtseq_8",136,3
"325","Mnov_gtseq_80",139,3
"326","Mnov_gtseq_81",137,3
"327","Mnov_gtseq_82",142,3
"328","Mnov_gtseq_83",144,3
"329","Mnov_gtseq_84",143,3
"330","Mnov_gtseq_86",144,3
"331","Mnov_gtseq_88",132,3
"332","Mnov_gtseq_90",149,3
"333","Mnov_gtseq_91",146,3
"334","Mnov_gtseq_92",144,3
"335","Mnov_gtseq_93",142,3
"336","Mnov_gtseq_94",141,3
"337","Mnov_gtseq_97",143,3
"338","Mnov_gtseq_98",143,3
