"","labID","genos","missing"
"219","z0051932",1,367
"220","z0051939",309,59
"221","z0051945",1,367
"222","z0051947",324,44
"223","z0051959",114,254
"224","z0051966",36,332
"225","z0051968",322,46
"226","z0052846",330,38
"227","z0052882",327,41
"228","z0053020",300,68
"229","z0053024",308,60
"230","z0053025",218,150
"231","z0053031",330,38
"232","z0053032",327,41
"233","z0053038",1,367
"234","z0053040",323,45
"235","z0053051",331,37
"236","z0053054",323,45
"237","z0053055",136,232
"238","z0053071",327,41
"239","z0053073",327,41
"240","z0053078",332,36
"241","z0053082",102,266
"242","z0053083",317,51
"243","z0053090",315,53
"244","z0053096",290,78
"245","z0053100",321,47
"246","z0053101",274,94
"247","z0053102",318,50
"248","z0053103",328,40
"249","z0053111",329,39
"250","z0053131",334,34
"251","z0053132",331,37
"252","z0053133",226,142
"253","z0053138",289,79
"254","z0053142",326,42
"255","z0053149",170,198
"256","z0053754",327,41
"257","z0053756",41,327
"258","z0053757",249,119
"259","z0053758",303,65
"260","z0053759",335,33
"261","z0053760",225,143
"262","z0053842",278,90
"263","z0053843",320,48
"264","z0053844",322,46
"265","z0053845",105,263
"266","z0053846",232,136
"267","z0053847",329,39
"268","z0053849",331,37
"269","z0055903",330,38
"270","z0055908",53,315
"271","z0055909",212,156
"272","z0055910",262,106
"273","z0055912",320,48
"274","z0055916",309,59
"275","z0055931",322,46
"276","z0055932",39,329
"277","z0055936",151,217
"278","z0055944",327,41
"279","z0055945",8,360
"280","z0055947",315,53
"281","z0055948",176,192
"282","z0055957",182,186
"283","z0055962",328,40
"284","z0055963",296,72
"285","z0055965",285,83
"286","z0055970",308,60
"287","z0055971",322,46
"288","z0055977",324,44
"289","z0055986",298,70
"290","z0055990",321,47
"291","z0055996",327,41
"292","z0055997",326,42
"293","z0055998",325,43
"294","z0055999",326,42
"295","z0056010",1,367
"296","z0056011",318,50
"297","z0056012",1,367
"298","z0056029",324,44
"299","z0056034",254,114
"300","z0056056",302,66
"301","z0056058",322,46
"302","z0056059",324,44
"303","z0056062",331,37
"304","z0056063",327,41
"305","z0056064",264,104
"306","z0056065",252,116
"307","z0056069",221,147
"308","z0056070",1,367
"309","z0056073",248,120
"310","z0056076",323,45
"311","z0056079",312,56
"312","z0056081",11,357
"313","z0056082",116,252
"314","z0056083",1,367
"315","z0056085",328,40
"316","z0056089",153,215
"317","z0056090",1,367
"318","z0056092",328,40
"319","z0056093",5,363
"320","z0056095",329,39
"321","z0056102",1,367
"322","z0056103",321,47
"323","z0056106",1,367
"324","z0056111",1,367
"325","z0056337",226,142
"326","z0056374",246,122
"327","z0056375",336,32
"328","z0056377",333,35
"329","z0056378",332,36
"330","z0056380",18,350
"331","z0056382",334,34
"332","z0056384",329,39
"333","z0056386",318,50
"334","z0056389",258,110
"335","z0056391",329,39
"336","z0056392",317,51
"337","z0056393",316,52
"338","z0056394",330,38
"339","z0056395",332,36
"340","z0056396",1,367
"341","z0056397",331,37
"342","z0056399",334,34
"343","z0061527",45,323
"344","z0061967",331,37
"345","z0061969",254,114
"346","z0061976",18,350
"347","z0061978",26,342
"348","z0061980",334,34
"349","z0061982",1,367
"350","z0062886",296,72
"351","z0063092",328,40
"352","z0063269",173,195
"353","z0063273",215,153
"354","z0063275",166,202
"355","z0063304",7,361
"356","z0063328",182,186
"357","z0063342",105,263
"358","z0066166",330,38
"359","z0066792",331,37
"360","z0066805",212,156
"361","z0067213",303,65
"362","z0068471",327,41
"363","z0075696",318,50
"364","z0100814",205,163
"365","z0101084",318,50
"366","z0107055",332,36
"367","z0107073",336,32
"368","z0107078",184,184
"369","z0107080",330,38
"370","z0107099",332,36
"371","z0107101",335,33
"372","z0108480",327,41
"373","z0108489",333,35
"374","z0108494",54,314
"375","z0108508",330,38
"376","z0108510",71,297
"377","z0108513",267,101
"378","z0108516",1,367
"379","z0113619",36,332
"380","z0113628",9,359
"381","z0133302",306,62
"382","z0145401",233,135
"383","z0146087",1,367
"384","z0160234",2,366
"385","z0173485",334,34
"386","z0174005",319,49
"387","z0175351",4,364
"388","z0175371",325,43
"389","z0175377",328,40
"390","z0175378",227,141
"391","z0175912",122,246
"392","z0175914",2,366
"393","z0175915",230,138
"394","z0175916",231,137
"395","z0175927",246,122
"396","z0175928",328,40
"397","z0175937",329,39
"398","z0175950",324,44
"399","z0178294",20,348
"400","z0178296",325,43
"401","z0178348",315,53
"402","z0187811",36,332
"403","z0187819",318,50
"404","z0187842",332,36
"405","z0187846",326,42
"406","z0187857",277,91
"407","z0187859",244,124
"408","z0187860",333,35
"409","z0187868",307,61
"410","z0187885",333,35
"411","z0187906",314,54
"412","z0187911",209,159
"413","z0195258",273,95
"414","z0195642",9,359
"415","z0195643",260,108
"416","z0195644",328,40
"417","z0195645",4,364
"418","z0195646",43,325
"419","z0195647",216,152
"420","z0195648",168,200
"421","z0195649",2,366
"422","z0195650",305,63
"423","z0195651",324,44
"424","z0195653",186,182
"425","z0195655",210,158
"426","z0195656",3,365
"427","z0195657",244,124
"428","z0195658",1,367
"429","z0195659",246,122
"430","z0195662",77,291
"431","z0195663",221,147
"432","z0195664",147,221
"433","z0195665",148,220
"434","z0195667",313,55
"435","z0195668",271,97
"436","z0195669",72,296
"437","z0195670",143,225
"438","z0195671",157,211
"439","z0195672",111,257
"440","z0195673",259,109
"441","z0195674",148,220
"442","z0195675",196,172
"443","z0195677",289,79
"444","z0195678",149,219
"445","z0195679",49,319
"446","z0195680",50,318
"447","z0195681",72,296
"448","z0195682",215,153
"449","z0195683",230,138
"450","z0195684",125,243
"451","z0195685",1,367
"452","z0195686",1,367
"453","z0195687",296,72
"454","z0195688",237,131
"455","z0195689",190,178
"456","z0195690",2,366
"457","z0195691",157,211
"458","z0195693",213,155
"459","z0195694",8,360
"460","z0195695",101,267
"461","z0195696",325,43
"462","z0195697",327,41
"463","z0195699",329,39
"464","z0195700",328,40
"465","z0195701",321,47
"466","z0195702",332,36
"467","z0195703",331,37
"468","z0195704",332,36
"469","z0195705",271,97
"470","z0195706",330,38
"471","z0195707",331,37
"472","z0195708",333,35
"473","z0195709",330,38
"474","z0195710",331,37
"475","z0195711",331,37
"476","z0195712",330,38
"477","z0195713",336,32
"478","z0195714",329,39
"479","z0195715",329,39
"480","z0195716",333,35
"481","z0195717",330,38
"482","z0195718",322,46
"483","z0195720",327,41
"484","z0195721",39,329
"485","z0195722",328,40
"486","z0195724",322,46
"487","z0195725",328,40
"488","z0195726",309,59
"489","z0195727",325,43
"490","z0195728",320,48
"491","z0195729",324,44
"492","z0195730",328,40
"493","z0195731",323,45
"494","z0195732",307,61
"495","z0195733",333,35
"496","z0195735",334,34
"497","z0195736",266,102
"498","z0195737",329,39
"499","z0195738",331,37
"500","z0195739",327,41
"501","z0195740",303,65
"502","z0195741",329,39
"503","z0195742",336,32
"504","z0195743",328,40
"505","z0195748",331,37
"506","z0195749",51,317
"507","z0195750",2,366
"508","z0195751",134,234
"509","z0195754",8,360
"510","z0195755",253,115
"511","z0195756",139,229
"512","z0195757",2,366
"513","z0195758",3,365
"514","z0195759",54,314
"515","z0195762",234,134
"516","z0195763",1,367
"517","z0195764",35,333
"518","z0195766",1,367
"519","z0195767",219,149
"520","z0195769",7,361
"521","z0195770",155,213
"522","z0195771",116,252
"523","z0195772",135,233
"524","z0195773",273,95
"525","z0195775",1,367
"526","z0195776",156,212
"527","z0195777",268,100
"528","z0195778",223,145
"529","z0195779",1,367
"530","z0195780",45,323
"531","z0195781",70,298
"532","z0195782",288,80
"533","z0195783",92,276
"534","z0195784",284,84
"535","z0195786",28,340
"536","z0195787",38,330
"537","z0195791",281,87
"538","z0196686",332,36
"539","z0196687",334,34
"540","z0196689",331,37
"541","z0196690",330,38
"542","z0196691",316,52
"543","z0196692",333,35
"544","z0196693",325,43
"545","z0196694",326,42
"546","z0196707",332,36
"547","z0196708",315,53
"548","z0196709",327,41
"549","z0196710",333,35
"550","z0196711",323,45
"551","z0196713",328,40
"552","z0196714",329,39
"553","z0196715",305,63
"554","z0196718",329,39
"555","z0196719",332,36
"556","z0196721",322,46
"557","z0196722",328,40
"558","z0196723",294,74
"559","z0196724",303,65
"560","z0196725",334,34
"561","z0196726",326,42
"562","z0196727",330,38
"563","z0196728",333,35
"564","z0196729",325,43
"565","z0196730",328,40
"566","z0196731",327,41
"567","z0196732",327,41
"568","z0196733",300,68
"569","z0196734",329,39
"570","z0196736",330,38
"571","z0196737",327,41
"572","z0196738",308,60
"573","z0196739",310,58
"574","z0196740",327,41
"575","z0196741",309,59
"576","z0196742",334,34
"577","z0196743",331,37
"578","z0196744",324,44
"579","z0196746",325,43
"580","z0196747",327,41
"581","z0196748",325,43
"582","z0196749",330,38
"583","z0196750",323,45
"584","z0196751",334,34
"585","z0196752",335,33
"586","z0196753",327,41
"587","z0196754",335,33
"588","z0196755",330,38
"589","z0196756",331,37
"590","z0196757",331,37
"591","z0196758",328,40
"592","z0196759",324,44
"593","z0196760",328,40
"594","z0196761",326,42
"595","z0196762",325,43
"596","z0196763",329,39
"597","z0196764",333,35
"598","z0196765",330,38
"599","z0196766",337,31
"600","z0196767",328,40
"601","z0196768",326,42
"602","z0196769",332,36
"603","z0196770",318,50
"604","z0196772",329,39
"605","z0196773",324,44
"606","z0196774",330,38
"607","z0196775",327,41
"608","z0196777",326,42
"609","z0196778",324,44
"610","z0196781",328,40
"611","z0196783",332,36
"612","z0196792",309,59
"613","z0196793",323,45
"614","z0196794",329,39
"615","z0196795",322,46
"616","z0196800",318,50
"617","z0196804",310,58
"618","z0196805",207,161
"619","z0196806",290,78
"620","z0196809",315,53
"621","z0196810",248,120
"622","z0196811",279,89
"623","z0196812",311,57
"624","z0196822",328,40
"625","z0196823",329,39
"626","z0196824",332,36
"627","z0196825",333,35
"628","z0196826",327,41
"629","z0196828",285,83
"630","z0196829",294,74
"631","z0196830",322,46
"632","z0196831",326,42
"633","z0196832",303,65
"634","z0196833",329,39
"635","z0196834",293,75
"636","z0196835",328,40
"637","z0196838",267,101
"638","z0196839",253,115
"639","z0196840",74,294
"640","z0196841",299,69
"641","z0196842",304,64
"642","z0196843",299,69
"643","z0196844",291,77
"644","z0196845",310,58
"645","z0196846",237,131
"646","z0196847",282,86
"647","z0196848",330,38
"648","z0196849",328,40
"649","z0196850",291,77
"650","z0196851",268,100
"651","z0196852",330,38
"652","z0196854",335,33
"653","z0196855",333,35
"654","z0196856",330,38
"655","z0196857",332,36
"656","z0196858",326,42
"657","z0196859",331,37
"658","z0196860",329,39
"659","z0196861",329,39
"660","z0196862",328,40
"661","z0196863",329,39
"662","z0196864",326,42
"663","z0196865",324,44
"664","z0196886",322,46
"665","z0196887",284,84
"666","z0196888",37,331
"667","z0196889",38,330
"668","z0196890",43,325
"669","z0196891",265,103
"670","z0196892",308,60
"671","z0196894",259,109
"672","z0196895",292,76
"673","z0197658",322,46
"674","z0197659",306,62
"675","z0197660",216,152
"676","z0197662",330,38
"677","z0197663",283,85
"678","z0197664",256,112
"679","z0197665",328,40
"680","z0197667",324,44
"681","z0197668",295,73
"682","z0197669",335,33
"683","z0197671",302,66
"684","z0197672",329,39
"685","z0197673",327,41
"686","z0197679",331,37
"687","z0197682",286,82
"688","z0207776",1,367
"689","z0207777",1,367
