"","labID","genos","missing"
"1","z0040513",189,179
"2","z0043839",278,90
"3","z0043980",242,126
"4","z0045331",288,80
"5","z0045401",274,94
"6","z0045405",318,50
"7","z0047854",322,46
"8","z0053100",293,75
"9","z0055903",309,59
"10","z0055931",279,89
"11","z0056392",278,90
"12","z0075696",217,151
"13","z0175371",302,66
"14","z0187857",251,117
"15","z0195776",80,288
"16","z0195777",159,209
"17","z0196887",200,168
"18","z0197665",298,70
"19","z0197682",271,97
