"","locus","genos","num.haps"
"95","Mnov_gtseq_234",72,4
"96","Mnov_gtseq_235",124,3
"97","Mnov_gtseq_237",129,3
"98","Mnov_gtseq_238",127,3
"99","Mnov_gtseq_239",125,4
"100","Mnov_gtseq_240",123,3
"101","Mnov_gtseq_241",132,3
"102","Mnov_gtseq_243",128,3
"103","Mnov_gtseq_244",126,3
"104","Mnov_gtseq_245",56,3
"105","Mnov_gtseq_246",129,3
"106","Mnov_gtseq_247",96,3
"107","Mnov_gtseq_248",128,3
"108","Mnov_gtseq_25",116,3
"109","Mnov_gtseq_250",87,3
"110","Mnov_gtseq_251",116,3
"111","Mnov_gtseq_253",58,3
"112","Mnov_gtseq_254",130,3
"113","Mnov_gtseq_255",126,3
"114","Mnov_gtseq_257",125,3
"115","Mnov_gtseq_258",127,3
"116","Mnov_gtseq_26",132,2
"117","Mnov_gtseq_260",129,3
"118","Mnov_gtseq_261",115,3
"119","Mnov_gtseq_262",106,3
"120","Mnov_gtseq_263",127,3
"121","Mnov_gtseq_265",128,3
"122","Mnov_gtseq_268",131,3
"123","Mnov_gtseq_269",105,3
"124","Mnov_gtseq_270",48,3
"125","Mnov_gtseq_271",90,3
"126","Mnov_gtseq_273",104,3
"127","Mnov_gtseq_274",125,3
"128","Mnov_gtseq_275",47,3
"129","Mnov_gtseq_277",132,3
"130","Mnov_gtseq_278",125,3
"131","Mnov_gtseq_28",129,3
"132","Mnov_gtseq_281",116,3
"133","Mnov_gtseq_284",130,3
"134","Mnov_gtseq_285",129,3
"135","Mnov_gtseq_287",131,3
"136","Mnov_gtseq_288",51,3
"137","Mnov_gtseq_289",122,3
"138","Mnov_gtseq_297",127,3
"139","Mnov_gtseq_298",13,3
"140","Mnov_gtseq_299",118,3
"141","Mnov_gtseq_3",35,1
"142","Mnov_gtseq_30",69,4
"143","Mnov_gtseq_300",112,5
"144","Mnov_gtseq_301",93,8
"145","Mnov_gtseq_304",38,3
"146","Mnov_gtseq_305",64,3
"147","Mnov_gtseq_307",115,3
"148","Mnov_gtseq_308",131,3
"149","Mnov_gtseq_309",99,6
"150","Mnov_gtseq_310",66,3
"151","Mnov_gtseq_311",102,3
"152","Mnov_gtseq_312",116,3
"153","Mnov_gtseq_313",117,3
"154","Mnov_gtseq_314",124,3
"155","Mnov_gtseq_315",116,3
"156","Mnov_gtseq_317",25,3
"157","Mnov_gtseq_318",98,3
"158","Mnov_gtseq_320",79,3
"159","Mnov_gtseq_321",130,3
"160","Mnov_gtseq_322",99,3
"161","Mnov_gtseq_323",124,3
"162","Mnov_gtseq_324",11,2
"163","Mnov_gtseq_326",97,3
"164","Mnov_gtseq_327",102,4
"165","Mnov_gtseq_328",130,3
"166","Mnov_gtseq_33",128,3
"167","Mnov_gtseq_332",74,3
"168","Mnov_gtseq_333",104,3
"169","Mnov_gtseq_334",130,3
"170","Mnov_gtseq_335",131,3
"171","Mnov_gtseq_337",39,6
"172","Mnov_gtseq_338",115,3
"173","Mnov_gtseq_339",119,3
"174","Mnov_gtseq_340",100,3
"175","Mnov_gtseq_341",130,3
"176","Mnov_gtseq_342",76,3
"177","Mnov_gtseq_344",126,3
"178","Mnov_gtseq_345",124,3
"179","Mnov_gtseq_347",113,3
"180","Mnov_gtseq_350",26,3
"181","Mnov_gtseq_352",99,3
"182","Mnov_gtseq_353",116,3
"183","Mnov_gtseq_354",58,3
"184","Mnov_gtseq_355",15,3
"185","Mnov_gtseq_356",103,3
"186","Mnov_gtseq_357",88,3
"187","Mnov_gtseq_359",49,3
"188","Mnov_gtseq_360",79,3
"189","Mnov_gtseq_361",53,3
"190","Mnov_gtseq_363",115,4
"191","Mnov_gtseq_364",46,3
"192","Mnov_gtseq_366",114,3
"193","Mnov_gtseq_368",91,3
"194","Mnov_gtseq_37",112,3
"195","Mnov_gtseq_370",121,3
"196","Mnov_gtseq_371",80,3
"197","Mnov_gtseq_372",99,3
"198","Mnov_gtseq_373",95,3
"199","Mnov_gtseq_374",53,4
"200","Mnov_gtseq_376",122,1
"201","Mnov_gtseq_377",72,4
"202","Mnov_gtseq_378",124,3
"203","Mnov_gtseq_379",123,3
"204","Mnov_gtseq_38",125,3
"205","Mnov_gtseq_380",97,3
"206","Mnov_gtseq_383",102,3
"207","Mnov_gtseq_384",90,3
"208","Mnov_gtseq_386",63,3
"209","Mnov_gtseq_388",39,3
"210","Mnov_gtseq_39",128,3
"211","Mnov_gtseq_390",104,3
"212","Mnov_gtseq_391",89,3
"213","Mnov_gtseq_394",106,3
"214","Mnov_gtseq_397",109,3
"215","Mnov_gtseq_398",119,3
"216","Mnov_gtseq_399",126,3
"217","Mnov_gtseq_40",130,3
"218","Mnov_gtseq_400",59,3
"219","Mnov_gtseq_401",113,3
"220","Mnov_gtseq_402",105,3
"221","Mnov_gtseq_405",100,3
"222","Mnov_gtseq_406",87,3
"223","Mnov_gtseq_407",91,3
"224","Mnov_gtseq_41",108,3
"225","Mnov_gtseq_410",97,3
"226","Mnov_gtseq_413",131,2
"227","Mnov_gtseq_415",101,3
"228","Mnov_gtseq_416",91,2
"229","Mnov_gtseq_417",24,3
"230","Mnov_gtseq_42",129,3
"231","Mnov_gtseq_420",25,3
"232","Mnov_gtseq_421",64,6
"233","Mnov_gtseq_424",122,3
"234","Mnov_gtseq_426",132,2
"235","Mnov_gtseq_43",130,3
"236","Mnov_gtseq_431",100,3
"237","Mnov_gtseq_434",130,3
"238","Mnov_gtseq_438",38,3
"239","Mnov_gtseq_44",40,3
"240","Mnov_gtseq_440",119,3
"241","Mnov_gtseq_441",118,3
"242","Mnov_gtseq_442",10,3
"243","Mnov_gtseq_444",99,3
"244","Mnov_gtseq_445",103,3
"245","Mnov_gtseq_446",120,3
"246","Mnov_gtseq_447",124,3
"247","Mnov_gtseq_448",83,3
"248","Mnov_gtseq_45",117,3
"249","Mnov_gtseq_451",130,3
"250","Mnov_gtseq_452",113,4
"251","Mnov_gtseq_454",73,3
"252","Mnov_gtseq_46",118,3
"253","Mnov_gtseq_461",109,3
"254","Mnov_gtseq_462",81,3
"255","Mnov_gtseq_463",98,3
"256","Mnov_gtseq_465",40,4
"257","Mnov_gtseq_468",127,3
"258","Mnov_gtseq_47",112,3
"259","Mnov_gtseq_470",120,3
"260","Mnov_gtseq_471",39,2
"261","Mnov_gtseq_472",99,3
"262","Mnov_gtseq_473",113,3
"263","Mnov_gtseq_475",131,3
"264","Mnov_gtseq_477",92,3
"265","Mnov_gtseq_478",88,3
"266","Mnov_gtseq_479",129,3
"267","Mnov_gtseq_48",120,3
"268","Mnov_gtseq_50",128,3
"269","Mnov_gtseq_502",83,3
"270","Mnov_gtseq_504",121,3
"271","Mnov_gtseq_506",80,3
"272","Mnov_gtseq_507",120,3
"273","Mnov_gtseq_509",59,3
"274","Mnov_gtseq_51",101,3
"275","Mnov_gtseq_511",48,3
"276","Mnov_gtseq_513",113,3
"277","Mnov_gtseq_514",124,3
"278","Mnov_gtseq_515",105,3
"279","Mnov_gtseq_516",11,3
"280","Mnov_gtseq_517",92,3
"281","Mnov_gtseq_518",131,3
"282","Mnov_gtseq_520",98,3
"283","Mnov_gtseq_521",71,3
"284","Mnov_gtseq_522",118,3
"285","Mnov_gtseq_523",123,3
"286","Mnov_gtseq_526",56,3
"287","Mnov_gtseq_529",32,3
"288","Mnov_gtseq_53",128,3
"289","Mnov_gtseq_532",63,3
"290","Mnov_gtseq_533",117,3
"291","Mnov_gtseq_536",36,3
"292","Mnov_gtseq_539",96,3
"293","Mnov_gtseq_54",130,3
"294","Mnov_gtseq_541",129,3
"295","Mnov_gtseq_543",130,3
"296","Mnov_gtseq_544",129,3
"297","Mnov_gtseq_545",109,3
"298","Mnov_gtseq_546",98,3
"299","Mnov_gtseq_547",128,3
"300","Mnov_gtseq_548",112,3
"301","Mnov_gtseq_549",109,3
"302","Mnov_gtseq_55",107,3
"303","Mnov_gtseq_550",22,2
"304","Mnov_gtseq_553",48,2
"305","Mnov_gtseq_56",117,3
"306","Mnov_gtseq_57",110,3
"307","Mnov_gtseq_58",82,3
"308","Mnov_gtseq_6",97,3
"309","Mnov_gtseq_60",118,3
"310","Mnov_gtseq_61",131,3
"311","Mnov_gtseq_63",110,3
"312","Mnov_gtseq_64",129,3
"313","Mnov_gtseq_65",128,3
"314","Mnov_gtseq_66",126,3
"315","Mnov_gtseq_67",128,3
"316","Mnov_gtseq_68",112,3
"317","Mnov_gtseq_69",128,3
"318","Mnov_gtseq_70",124,3
"319","Mnov_gtseq_71",124,3
"320","Mnov_gtseq_72",130,3
"321","Mnov_gtseq_73",129,3
"322","Mnov_gtseq_74",131,2
"323","Mnov_gtseq_75",127,6
"324","Mnov_gtseq_8",102,3
"325","Mnov_gtseq_80",113,3
"326","Mnov_gtseq_81",95,3
"327","Mnov_gtseq_82",126,3
"328","Mnov_gtseq_83",129,3
"329","Mnov_gtseq_84",131,3
"330","Mnov_gtseq_86",131,3
"331","Mnov_gtseq_88",102,3
"332","Mnov_gtseq_90",130,3
"333","Mnov_gtseq_91",119,3
"334","Mnov_gtseq_92",107,3
"335","Mnov_gtseq_93",122,3
"336","Mnov_gtseq_94",111,3
"337","Mnov_gtseq_97",109,3
"338","Mnov_gtseq_98",127,3
