"","locus","inds.genoed","num.unique.genos","num.alleles.pos1","num.alleles.pos2","num.alleles.pos3","num.alleles.pos4","num.alleles.pos5"
"182","Mnov_gtseq_366",476,6,2,2,1,1,1
"183","Mnov_gtseq_368",425,6,2,2,1,1,1
"184","Mnov_gtseq_37",475,10,2,2,1,1,1
"185","Mnov_gtseq_370",471,3,2,1,1,1,1
"186","Mnov_gtseq_371",416,6,2,2,1,1,1
"187","Mnov_gtseq_372",472,3,2,1,1,1,1
"188","Mnov_gtseq_373",429,3,2,1,1,1,1
"189","Mnov_gtseq_374",461,3,2,1,1,1,1
"190","Mnov_gtseq_377",435,3,2,1,1,1,1
"191","Mnov_gtseq_378",476,9,2,2,2,1,1
"192","Mnov_gtseq_379",470,3,2,1,1,1,1
"193","Mnov_gtseq_38",476,3,2,1,1,1,1
"194","Mnov_gtseq_380",454,3,2,1,1,1,1
"195","Mnov_gtseq_383",449,3,2,1,1,1,1
"196","Mnov_gtseq_384",476,3,2,1,1,1,1
"197","Mnov_gtseq_386",420,3,2,1,1,1,1
"198","Mnov_gtseq_388",348,3,2,1,1,1,1
"199","Mnov_gtseq_39",476,3,2,1,1,1,1
"200","Mnov_gtseq_390",457,3,2,2,1,1,1
"201","Mnov_gtseq_394",476,3,2,2,1,1,1
"202","Mnov_gtseq_397",476,3,2,1,1,1,1
"203","Mnov_gtseq_398",472,5,2,2,1,1,1
"204","Mnov_gtseq_399",476,3,2,2,2,1,1
"205","Mnov_gtseq_40",472,3,2,1,1,1,1
"206","Mnov_gtseq_400",434,3,2,1,1,1,1
"207","Mnov_gtseq_401",470,6,2,2,1,1,1
"208","Mnov_gtseq_402",470,3,2,1,1,1,1
"209","Mnov_gtseq_405",476,6,2,2,2,1,1
"210","Mnov_gtseq_406",431,3,2,2,1,1,1
"211","Mnov_gtseq_407",466,6,2,2,1,1,1
"212","Mnov_gtseq_41",471,3,2,1,1,1,1
"213","Mnov_gtseq_410",463,3,2,2,1,1,1
"214","Mnov_gtseq_413",476,3,2,2,1,1,1
"215","Mnov_gtseq_415",463,3,2,1,1,1,1
"216","Mnov_gtseq_416",269,3,2,1,1,1,1
"217","Mnov_gtseq_417",387,3,2,2,2,1,1
"218","Mnov_gtseq_42",476,3,2,1,1,1,1
"219","Mnov_gtseq_420",396,3,2,1,1,1,1
"220","Mnov_gtseq_421",421,6,2,2,3,1,1
"221","Mnov_gtseq_426",476,2,2,1,1,1,1
"222","Mnov_gtseq_43",475,3,2,1,1,1,1
"223","Mnov_gtseq_431",359,3,2,1,1,1,1
"224","Mnov_gtseq_434",476,3,2,2,1,1,1
"225","Mnov_gtseq_437",463,5,2,2,1,1,1
"226","Mnov_gtseq_438",377,3,2,1,1,1,1
"227","Mnov_gtseq_44",379,4,2,2,1,1,1
"228","Mnov_gtseq_440",475,6,2,2,2,1,1
"229","Mnov_gtseq_441",473,3,2,2,1,1,1
"230","Mnov_gtseq_442",273,3,2,1,1,1,1
"231","Mnov_gtseq_444",471,5,2,2,1,1,1
"232","Mnov_gtseq_445",475,3,2,1,1,1,1
"233","Mnov_gtseq_446",466,3,2,1,1,1,1
"234","Mnov_gtseq_447",469,3,2,1,1,1,1
"235","Mnov_gtseq_448",441,3,2,1,1,1,1
"236","Mnov_gtseq_45",469,3,2,1,1,1,1
"237","Mnov_gtseq_451",476,6,2,2,1,1,1
"238","Mnov_gtseq_452",475,7,3,2,1,1,1
"239","Mnov_gtseq_454",453,3,2,1,1,1,1
"240","Mnov_gtseq_46",476,6,2,2,1,1,1
"241","Mnov_gtseq_463",451,6,2,2,2,1,1
"242","Mnov_gtseq_465",368,3,1,2,1,1,1
"243","Mnov_gtseq_468",476,3,2,1,1,1,1
"244","Mnov_gtseq_47",471,3,2,1,1,1,1
"245","Mnov_gtseq_470",475,3,2,2,1,1,1
"246","Mnov_gtseq_471",359,3,2,2,1,1,1
"247","Mnov_gtseq_472",470,3,2,1,1,1,1
"248","Mnov_gtseq_473",461,6,2,2,2,2,1
"249","Mnov_gtseq_475",476,37,2,2,2,2,2
"250","Mnov_gtseq_478",473,3,2,1,1,1,1
"251","Mnov_gtseq_479",476,3,2,2,1,1,1
"252","Mnov_gtseq_48",468,3,2,1,1,1,1
"253","Mnov_gtseq_50",475,10,2,2,2,1,1
"254","Mnov_gtseq_502",463,3,2,1,1,1,1
"255","Mnov_gtseq_504",476,5,2,2,1,1,1
"256","Mnov_gtseq_506",467,3,2,1,1,1,1
"257","Mnov_gtseq_507",471,3,2,1,1,1,1
"258","Mnov_gtseq_509",438,3,2,1,1,1,1
"259","Mnov_gtseq_51",460,3,2,1,1,1,1
"260","Mnov_gtseq_511",422,3,2,1,1,1,1
"261","Mnov_gtseq_513",476,3,2,1,1,1,1
"262","Mnov_gtseq_514",470,5,2,2,1,1,1
"263","Mnov_gtseq_515",441,6,2,2,1,1,1
"264","Mnov_gtseq_517",425,3,2,1,1,1,1
"265","Mnov_gtseq_518",474,6,2,2,1,1,1
"266","Mnov_gtseq_521",456,3,2,1,1,1,1
"267","Mnov_gtseq_522",474,3,2,1,1,1,1
"268","Mnov_gtseq_523",473,3,2,1,1,1,1
"269","Mnov_gtseq_526",234,3,2,1,1,1,1
"270","Mnov_gtseq_529",334,3,2,1,1,1,1
"271","Mnov_gtseq_53",476,3,2,1,1,1,1
"272","Mnov_gtseq_532",431,16,2,2,2,1,1
"273","Mnov_gtseq_533",475,3,2,1,1,1,1
"274","Mnov_gtseq_536",238,6,2,2,1,1,1
"275","Mnov_gtseq_539",428,3,2,1,1,1,1
"276","Mnov_gtseq_54",476,3,2,1,1,1,1
"277","Mnov_gtseq_541",476,3,2,1,1,1,1
"278","Mnov_gtseq_543",475,5,2,2,1,1,1
"279","Mnov_gtseq_544",476,3,2,1,1,1,1
"280","Mnov_gtseq_545",474,3,2,1,1,1,1
"281","Mnov_gtseq_546",425,9,2,2,2,1,1
"282","Mnov_gtseq_547",476,3,2,1,1,1,1
"283","Mnov_gtseq_548",471,3,2,1,1,1,1
"284","Mnov_gtseq_549",464,6,2,2,1,1,1
"285","Mnov_gtseq_55",450,9,2,2,2,2,2
"286","Mnov_gtseq_550",370,3,2,1,1,1,1
"287","Mnov_gtseq_553",337,3,2,1,1,1,1
"288","Mnov_gtseq_56",476,5,2,2,1,1,1
"289","Mnov_gtseq_57",474,6,2,2,2,1,1
"290","Mnov_gtseq_58",433,6,2,2,1,1,1
"291","Mnov_gtseq_6",447,3,2,1,1,1,1
"292","Mnov_gtseq_60",474,3,2,1,1,1,1
"293","Mnov_gtseq_61",476,6,2,2,1,1,1
"294","Mnov_gtseq_63",471,3,2,1,1,1,1
"295","Mnov_gtseq_64",476,9,2,2,1,1,1
"296","Mnov_gtseq_65",476,3,2,1,1,1,1
"297","Mnov_gtseq_66",475,3,2,1,1,1,1
"298","Mnov_gtseq_67",476,3,2,1,1,1,1
"299","Mnov_gtseq_68",415,6,2,2,1,1,1
"300","Mnov_gtseq_69",476,3,2,1,1,1,1
"301","Mnov_gtseq_70",476,3,2,1,1,1,1
"302","Mnov_gtseq_71",476,6,2,2,1,1,1
"303","Mnov_gtseq_72",476,6,2,2,1,1,1
"304","Mnov_gtseq_73",476,3,2,1,1,1,1
"305","Mnov_gtseq_74",476,6,2,2,1,1,1
"306","Mnov_gtseq_75",475,6,3,1,1,1,1
"307","Mnov_gtseq_79",440,3,2,1,1,1,1
"308","Mnov_gtseq_8",460,3,2,1,1,1,1
"309","Mnov_gtseq_80",464,3,2,1,1,1,1
"310","Mnov_gtseq_81",462,3,2,1,1,1,1
"311","Mnov_gtseq_82",476,6,2,2,1,1,1
"312","Mnov_gtseq_83",476,3,2,1,1,1,1
"313","Mnov_gtseq_84",476,6,2,2,1,1,1
"314","Mnov_gtseq_86",476,3,2,2,1,1,1
"315","Mnov_gtseq_88",440,3,2,1,1,1,1
"316","Mnov_gtseq_90",476,3,2,1,1,1,1
"317","Mnov_gtseq_91",475,3,2,1,1,1,1
"318","Mnov_gtseq_92",471,6,2,2,1,1,1
"319","Mnov_gtseq_93",475,3,2,1,1,1,1
"320","Mnov_gtseq_94",473,3,2,1,1,1,1
"321","Mnov_gtseq_97",462,6,2,2,1,1,1
"322","Mnov_gtseq_98",476,5,2,2,1,1,1
