"","locus","inds.genoed","num.unique.genos","num.alleles.pos1","num.alleles.pos2","num.alleles.pos3","num.alleles.pos4","num.alleles.pos5"
"47","Mnov_gtseq_181",204,6,2,2,1,1,1
"48","Mnov_gtseq_182",513,3,2,1,1,1,1
"49","Mnov_gtseq_186",414,6,2,2,1,1,1
"50","Mnov_gtseq_187",515,3,2,1,1,1,1
"51","Mnov_gtseq_188",495,3,2,1,1,1,1
"52","Mnov_gtseq_189",535,3,2,1,1,1,1
"53","Mnov_gtseq_19",572,6,2,2,1,1,1
"54","Mnov_gtseq_190",571,3,2,1,1,1,1
"55","Mnov_gtseq_191",411,3,2,1,1,1,1
"56","Mnov_gtseq_192",450,3,2,1,1,1,1
"57","Mnov_gtseq_193",572,3,2,1,1,1,1
"58","Mnov_gtseq_195",570,5,2,2,1,1,1
"59","Mnov_gtseq_196",566,3,2,1,1,1,1
"60","Mnov_gtseq_197",571,6,3,1,1,1,1
"61","Mnov_gtseq_2",567,6,2,2,1,1,1
"62","Mnov_gtseq_200",552,3,2,1,1,1,1
"63","Mnov_gtseq_201",572,10,2,2,2,1,1
"64","Mnov_gtseq_202",571,3,2,1,1,1,1
"65","Mnov_gtseq_204",543,3,2,1,1,1,1
"66","Mnov_gtseq_205",572,12,2,3,2,1,1
"67","Mnov_gtseq_208",569,3,2,1,1,1,1
"68","Mnov_gtseq_209",569,6,2,2,1,1,1
"69","Mnov_gtseq_21",571,3,2,1,1,1,1
"70","Mnov_gtseq_210",537,3,2,1,1,1,1
"71","Mnov_gtseq_211",563,3,2,1,1,1,1
"72","Mnov_gtseq_213",535,3,2,1,1,1,1
"73","Mnov_gtseq_214",530,3,2,1,1,1,1
"74","Mnov_gtseq_215",571,3,2,1,1,1,1
"75","Mnov_gtseq_216",564,5,2,2,1,1,1
"76","Mnov_gtseq_217",425,3,2,1,1,1,1
"77","Mnov_gtseq_218",567,3,2,1,1,1,1
"78","Mnov_gtseq_22",545,10,3,2,2,1,1
"79","Mnov_gtseq_220",565,6,2,2,1,1,1
"80","Mnov_gtseq_222",475,10,2,2,2,1,1
"81","Mnov_gtseq_223",550,3,2,1,1,1,1
"82","Mnov_gtseq_224",564,5,2,2,1,1,1
"83","Mnov_gtseq_225",571,3,2,1,1,1,1
"84","Mnov_gtseq_227",568,3,2,1,1,1,1
"85","Mnov_gtseq_229",562,3,2,1,1,1,1
"86","Mnov_gtseq_230",502,3,2,1,1,1,1
"87","Mnov_gtseq_232",569,3,2,1,1,1,1
"88","Mnov_gtseq_234",513,3,2,1,1,1,1
"89","Mnov_gtseq_235",569,3,2,1,1,1,1
"90","Mnov_gtseq_237",566,13,2,2,2,1,1
"91","Mnov_gtseq_238",569,3,2,1,1,1,1
"92","Mnov_gtseq_239",566,3,2,1,1,1,1
"93","Mnov_gtseq_240",568,3,2,1,1,1,1
"94","Mnov_gtseq_241",570,3,2,1,1,1,1
"95","Mnov_gtseq_243",570,3,2,1,1,1,1
"96","Mnov_gtseq_244",571,3,2,1,1,1,1
"97","Mnov_gtseq_245",448,3,2,1,1,1,1
"98","Mnov_gtseq_246",567,3,2,1,1,1,1
"99","Mnov_gtseq_247",544,3,2,1,1,1,1
"100","Mnov_gtseq_248",566,3,2,1,1,1,1
"101","Mnov_gtseq_25",567,3,2,1,1,1,1
"102","Mnov_gtseq_250",539,3,2,1,1,1,1
"103","Mnov_gtseq_251",562,3,2,1,1,1,1
"104","Mnov_gtseq_253",475,3,2,1,1,1,1
"105","Mnov_gtseq_254",569,3,2,1,1,1,1
"106","Mnov_gtseq_255",567,6,2,2,1,1,1
"107","Mnov_gtseq_257",570,3,2,1,1,1,1
"108","Mnov_gtseq_258",570,3,2,1,1,1,1
"109","Mnov_gtseq_26",572,3,2,1,1,1,1
"110","Mnov_gtseq_260",567,3,2,1,1,1,1
"111","Mnov_gtseq_261",559,9,2,2,2,1,1
"112","Mnov_gtseq_262",541,6,2,2,1,1,1
"113","Mnov_gtseq_263",561,3,2,1,1,1,1
"114","Mnov_gtseq_265",571,3,2,1,1,1,1
"115","Mnov_gtseq_268",565,3,2,1,1,1,1
"116","Mnov_gtseq_269",556,3,2,1,1,1,1
"117","Mnov_gtseq_270",497,4,3,1,1,1,1
"118","Mnov_gtseq_271",502,5,2,2,1,1,1
"119","Mnov_gtseq_273",551,3,2,1,1,1,1
"120","Mnov_gtseq_274",557,3,2,1,1,1,1
"121","Mnov_gtseq_275",487,5,2,2,1,1,1
"122","Mnov_gtseq_277",571,3,2,1,1,1,1
"123","Mnov_gtseq_278",559,3,2,1,1,1,1
"124","Mnov_gtseq_28",570,3,2,1,1,1,1
"125","Mnov_gtseq_281",559,5,2,2,1,1,1
"126","Mnov_gtseq_283",450,3,2,1,1,1,1
"127","Mnov_gtseq_284",572,3,2,1,1,1,1
"128","Mnov_gtseq_285",570,6,2,2,1,1,1
"129","Mnov_gtseq_287",564,3,2,1,1,1,1
"130","Mnov_gtseq_288",484,6,2,2,1,1,1
"131","Mnov_gtseq_289",569,10,2,4,1,1,1
"132","Mnov_gtseq_291",564,11,2,2,2,2,1
"133","Mnov_gtseq_297",571,3,2,1,1,1,1
"134","Mnov_gtseq_298",360,3,2,1,1,1,1
"135","Mnov_gtseq_299",563,3,2,1,1,1,1
"136","Mnov_gtseq_3",160,3,2,1,1,1,1
"137","Mnov_gtseq_30",487,3,2,1,1,1,1
"138","Mnov_gtseq_300",537,3,2,1,1,1,1
"139","Mnov_gtseq_305",519,3,2,1,1,1,1
"140","Mnov_gtseq_307",554,3,2,1,1,1,1
"141","Mnov_gtseq_308",560,3,2,1,1,1,1
"142","Mnov_gtseq_310",511,3,2,1,1,1,1
"143","Mnov_gtseq_311",556,3,2,1,1,1,1
"144","Mnov_gtseq_312",566,3,2,1,1,1,1
"145","Mnov_gtseq_313",563,3,2,1,1,1,1
"146","Mnov_gtseq_314",569,3,2,1,1,1,1
"147","Mnov_gtseq_315",558,3,2,1,1,1,1
"148","Mnov_gtseq_317",422,6,2,2,1,1,1
"149","Mnov_gtseq_318",533,3,2,1,1,1,1
"150","Mnov_gtseq_320",525,4,2,2,1,1,1
"151","Mnov_gtseq_321",571,3,2,1,1,1,1
"152","Mnov_gtseq_322",555,3,2,1,1,1,1
"153","Mnov_gtseq_323",570,6,2,2,1,1,1
"154","Mnov_gtseq_326",547,3,2,1,1,1,1
"155","Mnov_gtseq_327",549,3,2,1,1,1,1
"156","Mnov_gtseq_328",569,3,2,1,1,1,1
"157","Mnov_gtseq_33",571,3,2,1,1,1,1
"158","Mnov_gtseq_332",506,3,2,1,1,1,1
"159","Mnov_gtseq_333",547,3,2,1,1,1,1
"160","Mnov_gtseq_334",571,3,2,1,1,1,1
"161","Mnov_gtseq_335",563,3,2,1,1,1,1
"162","Mnov_gtseq_337",481,8,2,2,3,1,1
"163","Mnov_gtseq_338",562,3,2,1,1,1,1
"164","Mnov_gtseq_339",565,3,2,1,1,1,1
"165","Mnov_gtseq_340",556,3,2,1,1,1,1
"166","Mnov_gtseq_341",565,3,2,1,1,1,1
"167","Mnov_gtseq_342",488,3,2,1,1,1,1
"168","Mnov_gtseq_344",568,3,2,1,1,1,1
"169","Mnov_gtseq_345",567,3,2,1,1,1,1
"170","Mnov_gtseq_347",564,3,2,1,1,1,1
"171","Mnov_gtseq_350",386,3,2,1,1,1,1
"172","Mnov_gtseq_352",548,3,2,1,1,1,1
"173","Mnov_gtseq_353",557,3,2,1,1,1,1
"174","Mnov_gtseq_354",451,6,2,2,1,1,1
"175","Mnov_gtseq_356",551,3,2,1,1,1,1
"176","Mnov_gtseq_357",541,3,2,1,1,1,1
"177","Mnov_gtseq_359",459,3,2,2,1,1,1
"178","Mnov_gtseq_360",468,3,2,1,1,1,1
"179","Mnov_gtseq_361",491,10,2,2,2,2,1
"180","Mnov_gtseq_363",526,3,2,1,1,1,1
"181","Mnov_gtseq_364",471,3,2,1,1,1,1
"182","Mnov_gtseq_366",556,6,2,2,1,1,1
"183","Mnov_gtseq_368",506,6,2,2,1,1,1
"184","Mnov_gtseq_37",569,10,2,2,1,1,1
"185","Mnov_gtseq_370",558,3,2,1,1,1,1
"186","Mnov_gtseq_371",502,6,2,2,1,1,1
"187","Mnov_gtseq_372",557,3,2,1,1,1,1
"188","Mnov_gtseq_373",530,3,2,1,1,1,1
"189","Mnov_gtseq_374",463,3,2,1,1,1,1
"190","Mnov_gtseq_377",532,3,2,1,1,1,1
"191","Mnov_gtseq_378",555,9,2,2,2,1,1
"192","Mnov_gtseq_379",562,3,2,1,1,1,1
"193","Mnov_gtseq_38",571,3,2,1,1,1,1
"194","Mnov_gtseq_380",549,3,2,1,1,1,1
"195","Mnov_gtseq_383",530,3,2,1,1,1,1
"196","Mnov_gtseq_384",523,3,2,1,1,1,1
"197","Mnov_gtseq_386",484,3,2,1,1,1,1
"198","Mnov_gtseq_388",392,3,2,1,1,1,1
"199","Mnov_gtseq_39",568,3,2,1,1,1,1
"200","Mnov_gtseq_390",533,4,2,2,1,1,1
"201","Mnov_gtseq_394",546,3,2,2,1,1,1
"202","Mnov_gtseq_397",546,3,2,1,1,1,1
"203","Mnov_gtseq_398",557,6,2,2,1,1,1
"204","Mnov_gtseq_399",569,4,2,2,2,1,1
"205","Mnov_gtseq_40",564,3,2,1,1,1,1
"206","Mnov_gtseq_400",489,3,2,1,1,1,1
"207","Mnov_gtseq_401",555,6,2,2,1,1,1
"208","Mnov_gtseq_402",552,3,2,1,1,1,1
"209","Mnov_gtseq_405",543,6,2,2,2,1,1
"210","Mnov_gtseq_406",529,4,2,2,1,1,1
"211","Mnov_gtseq_407",517,6,2,2,1,1,1
"212","Mnov_gtseq_41",552,3,2,1,1,1,1
"213","Mnov_gtseq_410",538,4,2,2,1,1,1
"214","Mnov_gtseq_413",570,4,2,2,1,1,1
"215","Mnov_gtseq_415",555,3,2,1,1,1,1
"216","Mnov_gtseq_416",320,3,2,1,1,1,1
"217","Mnov_gtseq_417",422,4,2,2,2,1,1
"218","Mnov_gtseq_42",572,3,2,1,1,1,1
"219","Mnov_gtseq_420",398,3,2,1,1,1,1
"220","Mnov_gtseq_421",473,7,2,2,3,1,1
"221","Mnov_gtseq_426",565,2,2,1,1,1,1
"222","Mnov_gtseq_43",572,3,2,1,1,1,1
"223","Mnov_gtseq_431",481,3,2,1,1,1,1
"224","Mnov_gtseq_434",571,3,2,2,1,1,1
"225","Mnov_gtseq_437",538,5,2,2,1,1,1
"226","Mnov_gtseq_438",442,3,2,1,1,1,1
"227","Mnov_gtseq_44",463,4,2,2,1,1,1
"228","Mnov_gtseq_440",560,9,2,2,2,1,1
"229","Mnov_gtseq_441",559,4,2,2,1,1,1
"230","Mnov_gtseq_442",311,3,2,1,1,1,1
"231","Mnov_gtseq_444",545,5,2,2,1,1,1
"232","Mnov_gtseq_445",537,3,2,1,1,1,1
"233","Mnov_gtseq_446",553,3,2,1,1,1,1
"234","Mnov_gtseq_447",559,3,2,1,1,1,1
"235","Mnov_gtseq_448",535,3,2,1,1,1,1
"236","Mnov_gtseq_45",563,3,2,1,1,1,1
"237","Mnov_gtseq_451",571,7,2,2,1,1,1
"238","Mnov_gtseq_452",554,7,3,2,1,1,1
"239","Mnov_gtseq_454",508,3,2,1,1,1,1
"240","Mnov_gtseq_46",567,6,2,2,1,1,1
"241","Mnov_gtseq_463",539,7,2,2,2,1,1
"242","Mnov_gtseq_465",405,3,1,2,1,1,1
"243","Mnov_gtseq_468",558,3,2,1,1,1,1
"244","Mnov_gtseq_47",556,3,2,1,1,1,1
"245","Mnov_gtseq_470",569,3,2,2,1,1,1
"246","Mnov_gtseq_471",431,3,2,2,1,1,1
"247","Mnov_gtseq_472",550,3,2,1,1,1,1
"248","Mnov_gtseq_473",550,6,2,2,2,2,1
"249","Mnov_gtseq_475",565,38,2,2,2,2,2
"250","Mnov_gtseq_478",491,3,2,1,1,1,1
"251","Mnov_gtseq_479",569,3,2,2,1,1,1
"252","Mnov_gtseq_48",561,3,2,1,1,1,1
"253","Mnov_gtseq_50",564,10,2,2,2,1,1
"254","Mnov_gtseq_502",547,3,2,1,1,1,1
"255","Mnov_gtseq_504",564,5,2,2,1,1,1
"256","Mnov_gtseq_506",481,3,2,1,1,1,1
"257","Mnov_gtseq_507",557,3,2,1,1,1,1
"258","Mnov_gtseq_509",511,3,2,1,1,1,1
"259","Mnov_gtseq_51",555,3,2,1,1,1,1
"260","Mnov_gtseq_511",460,3,2,1,1,1,1
"261","Mnov_gtseq_513",541,3,2,1,1,1,1
"262","Mnov_gtseq_514",562,6,2,2,1,1,1
"263","Mnov_gtseq_515",527,6,2,2,1,1,1
"264","Mnov_gtseq_517",530,3,2,1,1,1,1
"265","Mnov_gtseq_518",570,6,2,2,1,1,1
"266","Mnov_gtseq_521",490,3,2,1,1,1,1
"267","Mnov_gtseq_522",562,3,2,1,1,1,1
"268","Mnov_gtseq_523",566,3,2,1,1,1,1
"269","Mnov_gtseq_526",328,3,2,1,1,1,1
"270","Mnov_gtseq_529",406,3,2,1,1,1,1
"271","Mnov_gtseq_53",571,3,2,1,1,1,1
"272","Mnov_gtseq_532",499,16,2,2,2,1,1
"273","Mnov_gtseq_533",556,3,2,1,1,1,1
"274","Mnov_gtseq_536",326,6,2,2,1,1,1
"275","Mnov_gtseq_539",488,3,2,1,1,1,1
"276","Mnov_gtseq_54",557,3,2,1,1,1,1
"277","Mnov_gtseq_541",571,3,2,1,1,1,1
"278","Mnov_gtseq_543",559,5,2,2,1,1,1
"279","Mnov_gtseq_544",561,3,2,1,1,1,1
"280","Mnov_gtseq_545",558,3,2,1,1,1,1
"281","Mnov_gtseq_546",519,9,2,2,2,1,1
"282","Mnov_gtseq_547",572,3,2,1,1,1,1
"283","Mnov_gtseq_548",561,3,2,1,1,1,1
"284","Mnov_gtseq_549",546,6,2,2,1,1,1
"285","Mnov_gtseq_55",541,12,2,2,2,2,2
"286","Mnov_gtseq_550",392,3,2,1,1,1,1
"287","Mnov_gtseq_553",409,3,2,1,1,1,1
"288","Mnov_gtseq_56",570,7,3,2,1,1,1
"289","Mnov_gtseq_57",533,7,2,3,2,1,1
"290","Mnov_gtseq_58",532,6,2,2,1,1,1
"291","Mnov_gtseq_6",549,3,2,1,1,1,1
"292","Mnov_gtseq_60",568,3,2,1,1,1,1
"293","Mnov_gtseq_61",571,6,2,2,1,1,1
"294","Mnov_gtseq_63",553,3,2,1,1,1,1
"295","Mnov_gtseq_64",571,9,2,2,1,1,1
"296","Mnov_gtseq_65",572,3,2,1,1,1,1
"297","Mnov_gtseq_66",567,3,2,1,1,1,1
"298","Mnov_gtseq_67",571,3,2,1,1,1,1
"299","Mnov_gtseq_68",503,7,2,3,1,1,1
"300","Mnov_gtseq_69",572,3,2,1,1,1,1
"301","Mnov_gtseq_70",570,3,2,1,1,1,1
"302","Mnov_gtseq_71",568,6,2,2,1,1,1
"303","Mnov_gtseq_72",571,6,2,2,1,1,1
"304","Mnov_gtseq_73",571,3,2,1,1,1,1
"305","Mnov_gtseq_74",572,6,2,2,1,1,1
"306","Mnov_gtseq_75",569,6,3,1,1,1,1
"307","Mnov_gtseq_79",542,3,2,1,1,1,1
"308","Mnov_gtseq_8",548,3,2,1,1,1,1
"309","Mnov_gtseq_80",559,3,2,1,1,1,1
"310","Mnov_gtseq_81",550,3,2,1,1,1,1
"311","Mnov_gtseq_82",569,6,2,2,1,1,1
"312","Mnov_gtseq_83",566,3,2,1,1,1,1
"313","Mnov_gtseq_84",572,7,2,3,1,1,1
"314","Mnov_gtseq_86",569,4,2,2,1,1,1
"315","Mnov_gtseq_88",523,3,2,1,1,1,1
"316","Mnov_gtseq_90",572,3,2,1,1,1,1
"317","Mnov_gtseq_91",547,3,2,1,1,1,1
"318","Mnov_gtseq_92",561,6,2,2,1,1,1
"319","Mnov_gtseq_93",566,3,2,1,1,1,1
"320","Mnov_gtseq_94",563,3,2,1,1,1,1
"321","Mnov_gtseq_97",529,6,2,2,1,1,1
"322","Mnov_gtseq_98",569,5,2,2,1,1,1
