"","locus","genos","num.haps"
"147","Mnov_gtseq_307",531,3
"148","Mnov_gtseq_308",572,3
"149","Mnov_gtseq_309",511,6
"150","Mnov_gtseq_310",459,3
"151","Mnov_gtseq_311",517,3
"152","Mnov_gtseq_312",545,3
"153","Mnov_gtseq_313",547,3
"154","Mnov_gtseq_314",562,3
"155","Mnov_gtseq_315",551,3
"156","Mnov_gtseq_317",379,3
"157","Mnov_gtseq_318",502,3
"158","Mnov_gtseq_320",484,3
"159","Mnov_gtseq_321",602,3
"160","Mnov_gtseq_322",522,3
"161","Mnov_gtseq_323",561,3
"162","Mnov_gtseq_324",141,3
"163","Mnov_gtseq_326",506,3
"164","Mnov_gtseq_327",516,3
"165","Mnov_gtseq_328",593,3
"166","Mnov_gtseq_33",589,3
"167","Mnov_gtseq_332",468,3
"168","Mnov_gtseq_333",523,3
"169","Mnov_gtseq_334",591,3
"170","Mnov_gtseq_335",600,3
"171","Mnov_gtseq_337",423,6
"172","Mnov_gtseq_338",534,3
"173","Mnov_gtseq_339",551,3
"174","Mnov_gtseq_340",525,3
"175","Mnov_gtseq_341",598,3
"176","Mnov_gtseq_342",457,3
"177","Mnov_gtseq_344",566,3
"178","Mnov_gtseq_345",562,3
"179","Mnov_gtseq_347",527,3
"180","Mnov_gtseq_350",370,3
"181","Mnov_gtseq_352",506,3
"182","Mnov_gtseq_353",543,3
"183","Mnov_gtseq_354",435,3
"184","Mnov_gtseq_355",321,3
"185","Mnov_gtseq_356",512,3
"186","Mnov_gtseq_357",500,3
"187","Mnov_gtseq_359",431,3
"188","Mnov_gtseq_360",460,3
"189","Mnov_gtseq_361",435,3
"190","Mnov_gtseq_363",529,3
"191","Mnov_gtseq_364",418,3
"192","Mnov_gtseq_366",533,3
"193","Mnov_gtseq_368",487,3
"194","Mnov_gtseq_37",554,3
"195","Mnov_gtseq_370",569,3
"196","Mnov_gtseq_371",477,3
"197","Mnov_gtseq_372",514,3
"198","Mnov_gtseq_373",494,3
"199","Mnov_gtseq_374",393,3
"200","Mnov_gtseq_376",521,2
"201","Mnov_gtseq_377",481,3
"202","Mnov_gtseq_378",543,3
"203","Mnov_gtseq_379",568,3
"204","Mnov_gtseq_38",572,3
"205","Mnov_gtseq_380",510,3
"206","Mnov_gtseq_383",493,3
"207","Mnov_gtseq_384",484,3
"208","Mnov_gtseq_386",442,3
"209","Mnov_gtseq_388",388,3
"210","Mnov_gtseq_39",603,3
"211","Mnov_gtseq_390",509,3
"212","Mnov_gtseq_391",474,3
"213","Mnov_gtseq_394",523,3
"214","Mnov_gtseq_397",527,3
"215","Mnov_gtseq_398",538,3
"216","Mnov_gtseq_399",575,3
"217","Mnov_gtseq_40",571,3
"218","Mnov_gtseq_400",433,3
"219","Mnov_gtseq_401",538,3
"220","Mnov_gtseq_402",518,3
"221","Mnov_gtseq_405",518,3
"222","Mnov_gtseq_406",491,3
"223","Mnov_gtseq_407",484,3
"224","Mnov_gtseq_41",519,3
"225","Mnov_gtseq_410",502,3
"226","Mnov_gtseq_413",594,3
"227","Mnov_gtseq_415",519,3
"228","Mnov_gtseq_416",387,3
"229","Mnov_gtseq_417",397,3
"230","Mnov_gtseq_42",589,3
"231","Mnov_gtseq_420",353,3
"232","Mnov_gtseq_421",442,6
"233","Mnov_gtseq_424",549,3
"234","Mnov_gtseq_426",602,2
"235","Mnov_gtseq_43",601,3
"236","Mnov_gtseq_431",496,3
"237","Mnov_gtseq_434",589,3
"238","Mnov_gtseq_438",411,3
"239","Mnov_gtseq_44",421,3
"240","Mnov_gtseq_440",545,3
"241","Mnov_gtseq_441",542,3
"242","Mnov_gtseq_442",279,3
"243","Mnov_gtseq_444",506,3
"244","Mnov_gtseq_445",502,3
"245","Mnov_gtseq_446",539,3
"246","Mnov_gtseq_447",553,3
"247","Mnov_gtseq_448",488,3
"248","Mnov_gtseq_45",535,3
"249","Mnov_gtseq_451",601,3
"250","Mnov_gtseq_452",535,4
"251","Mnov_gtseq_454",465,3
"252","Mnov_gtseq_46",551,3
"253","Mnov_gtseq_461",526,3
"254","Mnov_gtseq_462",451,3
"255","Mnov_gtseq_463",502,3
"256","Mnov_gtseq_465",386,3
"257","Mnov_gtseq_468",571,3
"258","Mnov_gtseq_47",531,3
"259","Mnov_gtseq_470",566,3
"260","Mnov_gtseq_471",407,3
"261","Mnov_gtseq_472",504,3
"262","Mnov_gtseq_473",530,3
"263","Mnov_gtseq_475",585,3
"264","Mnov_gtseq_477",475,3
"265","Mnov_gtseq_478",456,3
"266","Mnov_gtseq_479",584,3
"267","Mnov_gtseq_48",551,3
"268","Mnov_gtseq_50",574,3
"269","Mnov_gtseq_502",494,3
"270","Mnov_gtseq_504",550,3
"271","Mnov_gtseq_506",437,3
"272","Mnov_gtseq_507",543,3
"273","Mnov_gtseq_509",462,3
"274","Mnov_gtseq_51",518,3
"275","Mnov_gtseq_511",419,3
"276","Mnov_gtseq_513",554,3
"277","Mnov_gtseq_514",566,3
"278","Mnov_gtseq_515",502,3
"279","Mnov_gtseq_516",105,3
"280","Mnov_gtseq_517",494,3
"281","Mnov_gtseq_518",605,3
"282","Mnov_gtseq_520",499,3
"283","Mnov_gtseq_521",457,3
"284","Mnov_gtseq_522",541,3
"285","Mnov_gtseq_523",556,3
"286","Mnov_gtseq_526",412,3
"287","Mnov_gtseq_529",407,3
"288","Mnov_gtseq_53",571,3
"289","Mnov_gtseq_532",451,3
"290","Mnov_gtseq_533",541,3
"291","Mnov_gtseq_536",369,3
"292","Mnov_gtseq_539",470,3
"293","Mnov_gtseq_54",556,3
"294","Mnov_gtseq_541",673,3
"295","Mnov_gtseq_543",558,3
"296","Mnov_gtseq_544",580,3
"297","Mnov_gtseq_545",528,3
"298","Mnov_gtseq_546",495,3
"299","Mnov_gtseq_547",588,3
"300","Mnov_gtseq_548",538,3
"301","Mnov_gtseq_549",516,3
"302","Mnov_gtseq_55",517,3
"303","Mnov_gtseq_550",362,3
"304","Mnov_gtseq_553",420,3
"305","Mnov_gtseq_56",552,3
"306","Mnov_gtseq_57",516,3
"307","Mnov_gtseq_58",493,3
"308","Mnov_gtseq_6",509,3
"309","Mnov_gtseq_60",547,3
"310","Mnov_gtseq_61",588,3
"311","Mnov_gtseq_63",533,3
"312","Mnov_gtseq_64",575,3
